530813,8,18
530900,10,21
530941,3,8
531120,28,22
531271,19,6
531378,10,21
531561,8,18
531750,11,23
531877,10,21
531960,28,22
531965,3,8
532288,8,18
532466,42,26
532489,10,21
532711,42,26
532963,42,26
533030,10,21
533264,7,15
533288,28,22
533407,20,11
533564,10,21
533804,8,18
534019,11,23
534049,3,8
534070,10,21
534149,28,22
534509,20,11
534527,8,18
534588,10,21
534945,19,6
535079,10,21
535304,8,18
535371,28,22
535633,10,21
535856,42,26
536053,8,18
536098,20,11
536146,10,21
536197,42,26
536226,42,26
536350,42,26
536374,7,15
536658,10,21
536709,7,15
536762,8,18
536815,28,22
536928,11,23
536990,7,15
537095,20,11
537195,10,21
537507,8,18
537642,25,15
537675,10,21
537828,28,22
538208,10,21
538241,8,18
538682,42,26
538713,10,21
538784,28,22
538960,8,18
539214,10,21
539381,42,26
539421,11,23
539506,3,8
539523,42,26
539590,42,26
539667,10,21
539724,8,18
539733,42,26
539756,28,22
539855,30,24
539866,42,26
539947,42,26
540102,7,15
540119,10,21
540140,42,26
540271,19,6
540573,8,18
540591,10,21
540966,11,23
541113,10,21
541283,8,18
541325,42,26
541663,10,21
541834,11,23
542016,8,18
542197,10,21
542438,28,22
542639,10,21
542700,8,18
542736,42,26
542902,19,6
542998,42,26
543053,42,26
543082,10,21
543113,42,26
543154,42,26
543265,7,15
543394,42,26
543395,28,22
543463,8,18
543592,42,26
543613,10,21
543664,42,26
543703,28,22
543942,3,8
544112,10,21
544209,8,18
544603,28,22
544635,10,21
544806,25,15
544969,8,18
545173,10,21
545219,25,15
545650,10,21
545725,8,18
545904,28,22
546161,10,21
546175,25,15
546428,8,18
546676,10,21
547140,8,18
547165,10,21
547325,3,8
547339,19,6
547473,25,15
547696,10,21
547814,25,15
547861,3,8
547889,36,26
547925,8,18
548214,10,21
548610,30,24
548655,8,18
548723,10,21
548905,45,15
549219,10,21
549367,8,18
549588,7,15
549662,10,21
549990,19,6
550086,8,18
550167,10,21
550294,28,22
550660,10,21
550762,8,18
550815,19,6
551155,10,21
551539,8,18
551645,10,21
551667,7,15
551719,28,22
551802,20,11
552121,10,21
552274,28,22
552297,8,18
552577,10,21
552694,7,15
553049,8,18
553072,10,21
553541,10,21
553827,8,18
554042,10,21
554159,28,22
554550,10,21
554587,8,18
554930,28,22
555027,10,21
555276,8,18
555472,42,26
555507,10,21
555656,11,23
555681,36,26
555719,42,26
555766,42,26
555952,10,21
556008,8,18
556212,28,22
556320,20,11
556437,10,21
556709,8,18
556764,3,8
556783,3,8
556859,3,8
556901,10,21
557237,25,15
557265,25,15
557294,19,6
557398,10,21
557421,8,18
557768,11,23
558169,8,18
558298,10,21
558358,42,26
558766,10,21
558780,42,26
558895,8,18
559259,10,21
559441,25,15
559618,36,26
559636,28,22
559650,8,18
559739,10,21
560058,3,8
560246,10,21
560400,8,18
560505,28,22
560579,3,8
560662,7,15
560741,10,21
560930,25,15
561108,8,18
561126,43,26
561132,19,6
561162,10,21
561632,7,15
561667,10,21
561827,8,18
562103,10,21
562504,28,22
562577,10,21
562926,3,8
563027,10,21
563188,20,11
563359,8,18
563468,10,21
563927,10,21
564158,8,18
564200,28,22
564420,10,21
564640,12,27
564816,19,6
564922,10,21
564938,8,18
565180,28,22
565395,10,21
565430,7,15
565678,8,18
565761,19,6
565874,10,21
566333,10,21
566399,8,18
566659,19,6
566689,45,15
566795,10,21
566870,20,11
567095,8,18
567164,20,11
567280,10,21
567594,20,11
567634,36,26
567667,7,15
567741,10,21
567840,8,18
568115,28,22
568280,10,21
568596,8,18
568729,12,27
568742,10,21
569232,7,15
569261,10,21
569284,8,18
569599,28,22
569743,10,21
569988,8,18
570140,28,22
570190,19,6
570232,10,21
570645,25,15
570679,25,15
570689,10,21
570759,8,18
571158,10,21
571425,25,15
571501,8,18
571585,36,26
571632,10,21
571924,19,6
572112,10,21
572258,8,18
572453,3,8
572575,10,21
572614,3,8
572665,3,8
572823,3,8
572999,10,21
573501,10,21
573754,8,18
573999,10,21
574458,8,18
574487,10,21
574986,10,21
575151,8,18
575448,10,21
575848,8,18
575898,10,21
576030,25,15
576194,11,23
576423,10,21
576555,8,18
576672,28,22
576874,10,21
577273,8,18
577416,10,21
577755,28,22
577913,10,21
577991,8,18
578437,10,21
578678,8,18
578816,28,22
578875,10,21
579394,8,18
579430,10,21
579603,19,6
579941,10,21
580080,8,18
580188,28,22
580306,6,13
580420,10,21
580753,28,22
580829,8,18
580922,10,21
581375,10,21
581555,8,18
581889,10,21
582023,28,22
582269,8,18
582443,10,21
582926,10,21
582960,8,18
583147,7,15
583368,20,11
583434,10,21
583624,25,15
583655,8,18
583985,10,21
584051,28,22
584334,8,18
584458,10,21
584935,10,21
585048,8,18
585424,10,21
585692,42,26
585782,8,18
585897,10,21
585974,19,6
586044,11,23
586387,10,21
586439,7,15
586450,20,11
586514,8,18
586846,28,22
586876,10,21
586877,3,8
586881,19,6
587221,8,18
587299,3,8
587378,10,21
587497,42,26
587807,19,6
587905,10,21
587958,8,18
588361,10,21
588413,28,22
588648,8,18
589345,8,18
589403,10,21
589466,25,15
589766,7,15
589854,10,21
590052,42,26
590064,8,18
590092,7,15
590270,25,15
590380,10,21
590640,11,23
590756,8,18
590869,10,21
590955,28,22
590999,20,11
591419,10,21
591464,8,18
591865,28,22
591972,10,21
592179,8,18
592203,45,15
592257,7,15
592282,25,15
592494,10,21
592857,8,18
592906,25,15
592944,28,22
593007,7,15
593042,10,21
593484,7,15
593513,10,21
593566,8,18
593983,10,21
594033,20,11
594063,25,15
594278,8,18
594468,10,21
594702,25,15
594935,10,21
595001,28,22
595036,8,18
595157,7,15
595430,10,21
595758,8,18
595883,10,21
596396,10,21
596498,8,18
596896,10,21
597278,8,18
597376,10,21
597530,20,11
597808,11,23
597871,10,21
597949,42,26
597964,8,18
598129,45,15
598344,10,21
598516,7,15
598595,19,6
598661,8,18
598889,10,21
598981,7,15
599097,11,23
599341,10,21
599831,10,21
600070,8,18
600282,10,21
600468,28,22
600775,10,21
600793,25,15
600847,11,23
601256,10,21
601529,8,18
601671,10,21
601774,42,26
601894,42,26
601936,42,26
601978,42,26
602045,42,26
602088,11,23
602200,10,21
602272,8,18
602404,42,26
602689,10,21
602956,8,18
603070,28,22
603150,10,21
603518,20,11
603621,11,23
603675,8,18
603705,10,21
603834,28,22
604164,10,21
604422,8,18
604639,10,21
605148,8,18
605156,10,21
605244,28,22
605298,7,15
605615,19,6
605654,10,21
605815,7,15
605842,8,18
605917,28,22
606117,10,21
606217,11,23
606446,11,23
606522,19,6
606567,8,18
606663,10,21
606736,11,23
606962,11,23
607126,11,23
607149,10,21
607264,8,18
607348,28,22
607443,42,26
607623,10,21
607965,8,18
608076,10,21
608605,10,21
608625,8,18
608659,3,8
608932,25,15
608959,25,15
608996,28,22
609058,10,21
609266,12,27
609319,8,18
609543,10,21
609679,25,15
609786,28,22
609949,11,23
610012,20,11
610034,8,18
610049,10,21
610075,25,15
610128,25,15
610160,25,15
610188,25,15
610220,25,15
610274,25,15
610307,20,11
610323,25,15
610356,25,15
610392,25,15
610469,28,22
610478,25,15
610540,10,21
610607,25,15
610707,20,11
610737,25,15
610750,8,18
611015,10,21
611116,28,22
611445,10,21
611474,8,18
611706,25,15
611903,20,11
611955,10,21
611986,25,15
612218,8,18
612224,3,8
612241,28,22
612434,10,21
612576,20,11
612852,10,21
612902,28,22
612946,8,18
613347,10,21
613613,8,18
613655,42,26
613744,19,6
613854,10,21
614255,8,18
614349,10,21
614536,28,22
614632,25,15
614872,10,21
614887,8,18
615405,10,21
615522,20,11
615599,8,18
615852,42,26
615951,10,21
616338,8,18
616393,28,22
616417,25,15
616539,10,21
616569,19,6
616752,3,8
617029,8,18
617056,10,21
617400,7,15
617534,10,21
617535,9,20
617648,28,22
617754,8,18
618054,10,21
618105,25,15
618160,25,15
618488,8,18
618552,10,21
618703,28,22
618806,20,11
618900,11,23
619038,10,21
619205,8,18
619291,3,8
619521,10,21
619756,7,15
619890,8,18
619948,28,22
619986,41,31
619993,30,24
620064,10,21
620550,10,21
620619,8,18
620935,7,15
621017,28,22
621019,10,21
621335,8,18
621509,42,26
621552,10,21
621889,28,22
621988,10,21
622051,8,18
622522,3,8
622541,10,21
622546,3,8
622572,7,15
622710,28,22
622745,8,18
622973,19,6
623068,10,21
623458,8,18
623529,28,22
623579,10,21
624028,10,21
624134,8,18
624530,10,21
624588,7,15
624665,11,23
624854,8,18
625059,10,21
625194,28,22
625458,25,15
625561,8,18
625581,10,21
625726,28,22
626019,3,8
626032,10,21
626301,8,18
626321,11,23
626382,28,22
626553,10,21
627002,8,18
627059,10,21
627476,19,6
627603,10,21
627723,8,18
627728,25,15
627762,28,22
628140,10,21
628263,42,26
628318,42,26
628447,8,18
628559,7,15
628573,10,21
628932,45,15
628936,28,22
629018,10,21
629145,8,18
629220,36,26
629340,19,6
629497,10,21
629915,8,18
629954,12,27
629962,10,21
630433,10,21
630645,8,18
630909,10,21
630986,3,8
631084,7,15
631363,10,21
631411,8,18
631705,28,22
631851,10,21
631956,25,15
631982,25,15
632009,25,15
632049,25,15
632078,25,15
632107,25,15
632139,25,15
632148,8,18
632235,25,15
632300,10,21
632366,25,15
632418,28,22
632595,25,15
632770,10,21
632895,8,18
633043,25,15
633287,10,21
633382,3,8
633453,42,26
633564,3,8
633631,8,18
633801,10,21
633859,19,6
633951,20,11
634299,10,21
634313,28,22
634346,8,18
634736,10,21
634996,28,22
635023,8,18
635167,20,11
635214,10,21
635677,25,15
635742,8,18
635759,10,21
636096,42,26
636213,28,22
636258,10,21
636380,42,26
636468,8,18
636482,3,8
636784,10,21
637068,28,22
637174,8,18
637280,10,21
637478,19,6
637585,36,26
637757,10,21
637885,8,18
638238,10,21
638403,3,8
638601,8,18
638715,25,15
638771,10,21
638962,28,22
639017,25,15
639162,25,15
639226,10,21
639310,8,18
639692,10,21
640014,8,18
640159,11,23
640159,10,21
640659,36,26
640700,10,21
640726,8,18
640944,28,22
641215,10,21
641424,20,11
641440,8,18
641456,11,23
641718,10,21
641951,42,26
642053,42,26
642143,42,26
642167,8,18
642201,10,21
642528,42,26
642609,28,22
642660,10,21
642897,8,18
643175,10,21
643359,3,8
643607,10,21
643655,8,18
644042,28,22
644078,10,21
644332,8,18
644439,25,15
644519,10,21
644725,20,11
644829,7,15
644976,10,21
645251,11,23
645298,28,22
645451,10,21
645701,8,18
645769,11,23
646000,10,21
646083,7,15
646403,8,18
646484,10,21
646949,10,21
647095,8,18
647262,28,22
647434,10,21
647732,8,18
647858,7,15
647958,10,21
647982,28,22
648237,12,27
648279,3,8
648401,8,18
648480,10,21
648832,3,8
648877,42,26
648923,42,26
648997,10,21
649108,8,18
