Frame,X,Y,Probability
50641,165.0,88.0,0.74
50642,159.0,95.0,0.87
50643,154.0,105.0,0.88
50644,149.0,112.0,0.88
50645,145.0,122.0,0.89
50646,145.0,132.0,0.89
50647,146.0,141.0,0.88
50648,147.0,149.0,0.89
50649,148.0,155.0,0.88
50650,149.0,159.0,0.87
50651,149.0,161.0,0.88
50652,148.0,162.0,0.87
50653,147.0,163.0,0.87
50654,146.0,163.0,0.88
50655,144.0,162.0,0.87
50656,143.0,161.0,0.86
50657,142.0,160.0,0.86
50658,140.0,158.0,0.86
50659,140.0,157.0,0.86
50660,138.0,154.0,0.87
50661,135.0,152.0,0.87
50662,134.0,149.0,0.87
50663,133.0,146.0,0.87
50664,132.0,141.0,0.84
50665,133.0,135.0,0.81
50666,133.0,127.0,0.83
50667,133.0,115.0,0.86
50668,139.0,108.0,0.89
50669,146.0,100.0,0.9
50670,153.0,94.0,0.87
50671,162.0,87.0,0.78
50696,166.0,88.0,0.82
50697,162.0,95.0,0.84
50698,158.0,103.0,0.88
50699,153.0,111.0,0.88
50700,149.0,121.0,0.9
50701,148.0,131.0,0.89
50702,147.0,139.0,0.89
50703,147.0,145.0,0.89
50704,148.0,151.0,0.88
50705,147.0,155.0,0.88
50706,147.0,158.0,0.87
50707,148.0,160.0,0.87
50708,148.0,161.0,0.87
50709,147.0,162.0,0.88
50710,146.0,161.0,0.87
50711,146.0,161.0,0.87
50712,145.0,160.0,0.87
50713,143.0,158.0,0.88
50714,142.0,156.0,0.87
50715,141.0,153.0,0.87
50716,138.0,150.0,0.87
50717,137.0,146.0,0.87
50718,135.0,142.0,0.86
50719,135.0,136.0,0.85
50720,134.0,131.0,0.85
50721,134.0,123.0,0.85
50722,135.0,115.0,0.87
50723,139.0,108.0,0.89
50724,145.0,101.0,0.9
50725,151.0,95.0,0.89
50726,160.0,90.0,0.83
50727,167.0,83.0,0.79
50763,167.0,86.0,0.72
50764,169.0,86.0,0.7
50765,168.0,87.0,0.79
50766,166.0,87.0,0.86
50767,165.0,90.0,0.87
50768,164.0,92.0,0.87
50769,162.0,94.0,0.86
50770,161.0,99.0,0.88
50771,159.0,103.0,0.88
50772,157.0,108.0,0.88
50773,156.0,113.0,0.87
50774,154.0,116.0,0.87
50775,153.0,117.0,0.88
50776,153.0,117.0,0.88
50777,153.0,116.0,0.88
50778,154.0,114.0,0.87
50779,154.0,110.0,0.88
50780,157.0,104.0,0.88
50781,161.0,97.0,0.88
50782,165.0,91.0,0.88
50783,169.0,84.0,0.83
51237,166.0,89.0,0.78
51238,163.0,92.0,0.84
51239,161.0,97.0,0.87
51240,158.0,103.0,0.89
51241,156.0,108.0,0.88
51242,155.0,114.0,0.88
51243,152.0,117.0,0.89
51244,150.0,121.0,0.89
51245,149.0,125.0,0.9
51246,149.0,130.0,0.89
51247,149.0,133.0,0.89
51248,149.0,137.0,0.89
51249,148.0,140.0,0.88
51250,147.0,141.0,0.89
51251,146.0,141.0,0.88
51252,146.0,140.0,0.88
51253,145.0,139.0,0.88
51254,145.0,135.0,0.87
51255,145.0,130.0,0.87
51256,143.0,123.0,0.89
51257,144.0,115.0,0.87
51258,146.0,108.0,0.89
51259,149.0,103.0,0.89
51260,154.0,98.0,0.9
51261,160.0,94.0,0.86
51262,166.0,88.0,0.86
51287,164.0,89.0,0.77
51288,159.0,96.0,0.88
51289,154.0,103.0,0.89
51290,149.0,110.0,0.89
51291,146.0,117.0,0.88
51292,145.0,127.0,0.88
51293,145.0,134.0,0.88
51294,144.0,140.0,0.88
51295,145.0,147.0,0.88
51296,145.0,152.0,0.87
51297,144.0,157.0,0.88
51298,146.0,161.0,0.86
51299,146.0,163.0,0.88
51300,146.0,165.0,0.88
51301,146.0,166.0,0.88
51302,147.0,167.0,0.88
51303,147.0,167.0,0.88
51304,146.0,167.0,0.88
51305,146.0,167.0,0.88
51306,146.0,167.0,0.87
51307,145.0,167.0,0.87
51308,145.0,167.0,0.87
51309,144.0,166.0,0.86
51310,143.0,166.0,0.87
51311,143.0,165.0,0.87
51312,142.0,165.0,0.86
51313,142.0,165.0,0.86
51314,141.0,164.0,0.87
51315,141.0,164.0,0.87
51316,140.0,162.0,0.87
51317,138.0,159.0,0.87
51318,136.0,153.0,0.87
51319,134.0,146.0,0.87
51320,133.0,138.0,0.87
51321,133.0,129.0,0.87
51322,137.0,120.0,0.87
51323,141.0,113.0,0.88
51324,145.0,106.0,0.88
51325,150.0,101.0,0.89
51326,157.0,96.0,0.86
51327,164.0,91.0,0.84
51348,161.0,94.0,0.83
51349,154.0,102.0,0.89
51350,147.0,111.0,0.88
51351,142.0,120.0,0.89
51352,141.0,132.0,0.89
51353,142.0,141.0,0.88
51354,143.0,148.0,0.88
51355,142.0,153.0,0.88
51356,142.0,157.0,0.88
51357,142.0,161.0,0.87
51358,143.0,163.0,0.87
51359,142.0,165.0,0.87
51360,141.0,166.0,0.87
51361,141.0,166.0,0.87
51362,140.0,166.0,0.86
51363,141.0,166.0,0.87
51364,141.0,166.0,0.87
51365,141.0,166.0,0.87
51366,141.0,166.0,0.86
51367,141.0,165.0,0.87
51368,141.0,165.0,0.87
51369,140.0,165.0,0.87
51370,140.0,165.0,0.87
51371,140.0,164.0,0.87
51372,140.0,164.0,0.86
51373,140.0,163.0,0.86
51374,141.0,163.0,0.86
51375,140.0,162.0,0.87
51376,139.0,161.0,0.87
51377,138.0,159.0,0.87
51378,135.0,156.0,0.86
51379,133.0,151.0,0.87
51380,132.0,145.0,0.85
51381,131.0,135.0,0.73
51382,131.0,129.0,0.84
51383,134.0,120.0,0.85
51384,139.0,114.0,0.88
51385,142.0,107.0,0.88
51386,147.0,103.0,0.89
51387,151.0,97.0,0.88
51388,157.0,93.0,0.86
51389,165.0,88.0,0.82
51411,165.0,89.0,0.74
51412,159.0,98.0,0.87
51413,152.0,107.0,0.89
51414,146.0,117.0,0.87
51415,144.0,130.0,0.88
51416,142.0,141.0,0.87
51417,145.0,152.0,0.88
51418,147.0,159.0,0.89
51419,148.0,164.0,0.87
51420,149.0,167.0,0.88
51421,148.0,169.0,0.87
51422,148.0,170.0,0.87
51423,147.0,171.0,0.87
51424,147.0,171.0,0.88
51425,146.0,171.0,0.88
51426,146.0,171.0,0.87
51427,145.0,170.0,0.87
51428,145.0,170.0,0.88
51429,145.0,170.0,0.87
51430,145.0,169.0,0.88
51431,145.0,168.0,0.88
51432,144.0,167.0,0.86
51433,143.0,167.0,0.86
51434,142.0,166.0,0.86
51435,141.0,164.0,0.87
51436,141.0,164.0,0.87
51437,140.0,163.0,0.86
51438,139.0,162.0,0.87
51439,139.0,160.0,0.86
51440,137.0,158.0,0.87
51441,136.0,155.0,0.86
51442,135.0,151.0,0.87
51443,133.0,144.0,0.87
51444,133.0,136.0,0.85
51445,133.0,127.0,0.86
51446,137.0,120.0,0.87
51447,141.0,113.0,0.88
51448,146.0,107.0,0.88
51449,151.0,101.0,0.89
51450,158.0,95.0,0.88
51451,167.0,90.0,0.82
51473,177.0,98.0,0.83
51474,173.0,106.0,0.87
51475,171.0,116.0,0.87
51476,168.0,126.0,0.88
51477,166.0,137.0,0.88
51478,167.0,147.0,0.85
51479,171.0,156.0,0.84
51480,178.0,167.0,0.86
51481,182.0,173.0,0.87
51482,183.0,178.0,0.87
51483,183.0,182.0,0.86
51484,182.0,184.0,0.87
51485,180.0,186.0,0.87
51486,179.0,187.0,0.88
51487,179.0,188.0,0.88
51488,178.0,188.0,0.88
51489,177.0,188.0,0.88
51490,175.0,187.0,0.87
51491,175.0,187.0,0.88
51492,173.0,187.0,0.87
51493,171.0,185.0,0.87
51494,167.0,184.0,0.87
51495,163.0,182.0,0.88
51496,161.0,180.0,0.88
51497,157.0,177.0,0.87
51498,155.0,175.0,0.88
51499,151.0,171.0,0.87
51500,149.0,167.0,0.88
51501,144.0,161.0,0.88
51502,141.0,156.0,0.88
51503,140.0,150.0,0.87
51504,139.0,142.0,0.88
51505,140.0,134.0,0.87
51506,142.0,128.0,0.88
51507,144.0,121.0,0.87
51508,147.0,114.0,0.88
51509,149.0,108.0,0.89
51510,155.0,104.0,0.88
51511,160.0,99.0,0.88
51512,165.0,94.0,0.88
51513,171.0,89.0,0.81
51599,165.0,93.0,0.86
51600,161.0,100.0,0.88
51601,158.0,107.0,0.88
51602,153.0,113.0,0.89
51603,151.0,122.0,0.88
51604,150.0,131.0,0.88
51605,150.0,139.0,0.89
51606,151.0,147.0,0.89
51607,153.0,153.0,0.89
51608,155.0,159.0,0.88
51609,156.0,162.0,0.87
51610,155.0,164.0,0.89
51611,154.0,165.0,0.88
51612,153.0,165.0,0.88
51613,151.0,165.0,0.88
51614,149.0,164.0,0.88
51615,149.0,163.0,0.88
51616,147.0,163.0,0.87
51617,147.0,162.0,0.87
51618,145.0,162.0,0.88
51619,145.0,162.0,0.87
51620,143.0,161.0,0.87
51621,142.0,159.0,0.87
51622,140.0,158.0,0.87
51623,139.0,157.0,0.87
51624,137.0,154.0,0.88
51625,135.0,150.0,0.89
51626,135.0,145.0,0.88
51627,133.0,138.0,0.88
51628,133.0,130.0,0.88
51629,136.0,121.0,0.87
51630,140.0,114.0,0.87
51631,143.0,106.0,0.89
51632,149.0,101.0,0.89
51633,155.0,97.0,0.88
51634,163.0,92.0,0.85
51660,175.0,94.0,0.78
51661,173.0,99.0,0.87
51662,171.0,106.0,0.88
51663,170.0,115.0,0.87
51664,169.0,124.0,0.87
51665,166.0,133.0,0.88
51666,165.0,144.0,0.88
51667,167.0,153.0,0.87
51668,169.0,162.0,0.88
51669,174.0,169.0,0.87
51670,178.0,174.0,0.87
51671,181.0,178.0,0.88
51672,183.0,180.0,0.87
51673,183.0,183.0,0.87
51674,182.0,183.0,0.87
51675,180.0,184.0,0.88
51676,180.0,184.0,0.88
51677,179.0,184.0,0.88
51678,179.0,184.0,0.88
51679,178.0,184.0,0.88
51680,178.0,184.0,0.87
51681,177.0,184.0,0.87
51682,175.0,184.0,0.87
51683,173.0,183.0,0.87
51684,171.0,182.0,0.88
51685,166.0,179.0,0.87
51686,162.0,177.0,0.88
51687,158.0,174.0,0.88
51688,155.0,171.0,0.88
51689,151.0,167.0,0.88
51690,148.0,161.0,0.88
51691,145.0,154.0,0.89
51692,143.0,147.0,0.88
51693,143.0,138.0,0.88
51694,145.0,131.0,0.89
51695,147.0,125.0,0.88
51696,149.0,117.0,0.89
51697,153.0,110.0,0.88
51698,160.0,105.0,0.88
51699,165.0,100.0,0.89
51700,171.0,93.0,0.84
51722,182.0,97.0,0.73
51723,180.0,103.0,0.83
51724,177.0,112.0,0.87
51725,175.0,123.0,0.87
51726,171.0,132.0,0.88
51727,169.0,141.0,0.86
51728,170.0,151.0,0.87
51729,173.0,160.0,0.87
51730,175.0,168.0,0.88
51731,178.0,175.0,0.88
51732,181.0,180.0,0.88
51733,182.0,184.0,0.87
51734,181.0,188.0,0.87
51735,181.0,191.0,0.87
51736,183.0,193.0,0.86
51737,183.0,195.0,0.87
51738,182.0,195.0,0.87
51739,180.0,196.0,0.87
51740,181.0,196.0,0.87
51741,181.0,197.0,0.87
51742,181.0,197.0,0.87
51743,180.0,197.0,0.87
51744,179.0,197.0,0.88
51745,178.0,197.0,0.87
51746,177.0,196.0,0.87
51747,177.0,196.0,0.87
51748,177.0,195.0,0.87
51749,176.0,195.0,0.86
51750,173.0,194.0,0.88
51751,171.0,194.0,0.87
51752,170.0,193.0,0.87
51753,167.0,192.0,0.87
51754,164.0,190.0,0.87
51755,162.0,188.0,0.88
51756,159.0,186.0,0.87
51757,157.0,183.0,0.88
51758,155.0,180.0,0.89
51759,153.0,176.0,0.88
51760,151.0,170.0,0.88
51761,149.0,162.0,0.89
51762,149.0,154.0,0.89
51763,151.0,147.0,0.89
51764,152.0,138.0,0.88
51765,154.0,131.0,0.89
51766,155.0,123.0,0.89
51767,157.0,118.0,0.88
51768,161.0,114.0,0.89
51769,163.0,110.0,0.88
51770,167.0,106.0,0.87
51771,171.0,103.0,0.86
51772,176.0,99.0,0.85
51773,183.0,97.0,0.7
51789,184.0,101.0,0.84
51790,185.0,111.0,0.85
51791,185.0,119.0,0.85
51792,186.0,129.0,0.84
51793,186.0,136.0,0.85
51794,187.0,143.0,0.85
51795,187.0,149.0,0.84
51796,189.0,156.0,0.81
51797,193.0,164.0,0.85
51798,195.0,171.0,0.86
51799,199.0,178.0,0.85
51800,203.0,183.0,0.85
51801,205.0,189.0,0.85
51802,206.0,193.0,0.87
51803,204.0,196.0,0.85
51804,202.0,198.0,0.86
51805,202.0,200.0,0.87
51806,201.0,202.0,0.87
51807,201.0,202.0,0.87
51808,199.0,202.0,0.86
51809,198.0,203.0,0.86
51810,197.0,203.0,0.87
51811,196.0,203.0,0.86
51812,195.0,202.0,0.87
51813,195.0,202.0,0.87
51814,194.0,201.0,0.87
51815,193.0,200.0,0.88
51816,189.0,199.0,0.87
51817,184.0,197.0,0.87
51818,179.0,195.0,0.87
51819,174.0,191.0,0.88
51820,171.0,187.0,0.88
51821,166.0,181.0,0.88
51822,161.0,173.0,0.88
51823,157.0,163.0,0.88
51824,155.0,154.0,0.88
51825,155.0,146.0,0.88
51826,157.0,137.0,0.88
51827,159.0,127.0,0.88
51828,162.0,120.0,0.88
51829,165.0,114.0,0.88
51830,167.0,108.0,0.86
51831,172.0,104.0,0.86
51832,176.0,100.0,0.87
51854,169.0,90.0,0.73
51855,169.0,90.0,0.75
51860,174.0,100.0,0.81
51861,171.0,110.0,0.88
51862,169.0,119.0,0.88
51863,167.0,129.0,0.88
51864,165.0,139.0,0.88
51865,165.0,148.0,0.89
51866,165.0,156.0,0.88
51867,165.0,163.0,0.88
51868,167.0,169.0,0.88
51869,169.0,174.0,0.88
51870,169.0,178.0,0.89
51871,170.0,182.0,0.88
51872,171.0,184.0,0.88
51873,171.0,186.0,0.88
51874,171.0,187.0,0.88
51875,170.0,187.0,0.88
51876,169.0,186.0,0.86
51877,167.0,185.0,0.87
51878,165.0,184.0,0.88
51879,164.0,184.0,0.88
51880,163.0,183.0,0.88
51881,160.0,181.0,0.88
51882,156.0,177.0,0.87
51883,151.0,173.0,0.87
51884,147.0,167.0,0.87
51885,143.0,160.0,0.88
51886,141.0,154.0,0.89
51887,140.0,146.0,0.87
51888,139.0,137.0,0.87
51889,140.0,130.0,0.87
51890,142.0,122.0,0.88
51891,145.0,114.0,0.89
51892,147.0,107.0,0.88
51893,154.0,102.0,0.88
51894,160.0,97.0,0.87
51895,166.0,92.0,0.86
51926,168.0,92.0,0.81
51927,162.0,101.0,0.86
51928,158.0,110.0,0.87
51929,153.0,120.0,0.88
51930,150.0,129.0,0.88
51931,148.0,138.0,0.89
51932,148.0,148.0,0.89
51933,149.0,156.0,0.9
51934,151.0,162.0,0.88
51935,151.0,166.0,0.88
51936,153.0,170.0,0.87
51937,153.0,173.0,0.88
51938,153.0,175.0,0.88
51939,152.0,175.0,0.87
51940,151.0,176.0,0.88
51941,151.0,176.0,0.89
51942,150.0,176.0,0.87
51943,150.0,177.0,0.87
51944,150.0,176.0,0.87
51945,150.0,176.0,0.87
51946,150.0,176.0,0.87
51947,150.0,176.0,0.87
51948,150.0,176.0,0.87
51949,150.0,175.0,0.87
51950,149.0,175.0,0.87
51951,149.0,174.0,0.87
51952,148.0,174.0,0.87
51953,147.0,173.0,0.86
51954,147.0,173.0,0.88
51955,147.0,172.0,0.87
51956,144.0,170.0,0.87
51957,141.0,167.0,0.87
51958,137.0,162.0,0.88
51959,135.0,156.0,0.88
51960,133.0,148.0,0.89
51961,133.0,138.0,0.85
51962,133.0,130.0,0.88
51963,137.0,123.0,0.88
51964,141.0,116.0,0.89
51965,145.0,110.0,0.88
51966,150.0,105.0,0.89
51967,156.0,100.0,0.85
51968,162.0,96.0,0.85
51969,169.0,88.0,0.79
51995,186.0,94.0,0.82
51996,184.0,99.0,0.87
51997,183.0,104.0,0.85
51998,183.0,113.0,0.87
51999,182.0,121.0,0.86
52000,182.0,129.0,0.86
52001,178.0,138.0,0.88
52002,177.0,148.0,0.88
52003,179.0,157.0,0.87
52004,184.0,166.0,0.87
52005,188.0,172.0,0.87
52006,191.0,177.0,0.87
52007,195.0,181.0,0.86
52008,200.0,184.0,0.86
52009,202.0,187.0,0.85
52010,204.0,190.0,0.85
52011,205.0,192.0,0.86
52012,207.0,193.0,0.86
52013,206.0,195.0,0.85
52014,204.0,196.0,0.86
52015,203.0,197.0,0.86
52016,203.0,199.0,0.87
52017,202.0,200.0,0.85
52018,201.0,200.0,0.87
52019,201.0,201.0,0.87
52020,199.0,201.0,0.86
52021,198.0,201.0,0.87
52022,197.0,202.0,0.87
52023,195.0,201.0,0.87
52024,193.0,201.0,0.87
52025,191.0,201.0,0.87
52026,187.0,200.0,0.88
52027,183.0,199.0,0.88
52028,179.0,198.0,0.88
52029,176.0,196.0,0.88
52030,173.0,192.0,0.87
52031,168.0,188.0,0.88
52032,165.0,182.0,0.89
52033,162.0,175.0,0.88
52034,160.0,166.0,0.88
52035,161.0,160.0,0.88
52036,162.0,153.0,0.88
52037,161.0,145.0,0.88
52038,161.0,136.0,0.88
52039,161.0,128.0,0.89
52040,163.0,122.0,0.89
52041,166.0,117.0,0.9
52042,171.0,114.0,0.88
52043,175.0,109.0,0.87
52044,178.0,105.0,0.87
52045,182.0,99.0,0.85
52062,186.0,111.0,0.76
52063,183.0,119.0,0.84
52064,181.0,127.0,0.87
52065,180.0,136.0,0.88
52066,179.0,143.0,0.87
52067,178.0,152.0,0.87
52068,178.0,160.0,0.87
52069,180.0,169.0,0.88
52070,181.0,176.0,0.88
52071,183.0,183.0,0.87
52072,186.0,189.0,0.87
52073,187.0,193.0,0.88
52074,187.0,197.0,0.88
52075,188.0,200.0,0.87
52076,189.0,202.0,0.87
52077,191.0,205.0,0.87
52078,190.0,206.0,0.88
52079,190.0,207.0,0.87
52080,190.0,208.0,0.88
52081,191.0,208.0,0.88
52082,191.0,209.0,0.87
52083,192.0,208.0,0.87
52084,191.0,208.0,0.88
52085,190.0,207.0,0.88
52086,188.0,206.0,0.87
52087,186.0,205.0,0.88
52088,186.0,205.0,0.87
52089,183.0,204.0,0.87
52090,180.0,202.0,0.87
52091,177.0,200.0,0.88
52092,171.0,197.0,0.89
52093,167.0,194.0,0.88
52094,165.0,191.0,0.89
52095,162.0,187.0,0.89
52096,159.0,182.0,0.89
52097,156.0,176.0,0.88
52098,155.0,171.0,0.89
52099,154.0,163.0,0.9
52100,155.0,154.0,0.89
52101,155.0,146.0,0.88
52102,157.0,136.0,0.88
52103,158.0,127.0,0.88
52104,161.0,121.0,0.9
52105,164.0,115.0,0.9
52106,168.0,110.0,0.88
52107,173.0,105.0,0.88
52108,177.0,102.0,0.88
52109,183.0,97.0,0.84
52127,185.0,94.0,0.81
52128,185.0,97.0,0.86
52129,186.0,101.0,0.86
52130,187.0,104.0,0.83
52131,188.0,110.0,0.84
52132,187.0,116.0,0.86
52133,185.0,123.0,0.88
52134,184.0,131.0,0.88
52135,183.0,138.0,0.87
52136,182.0,146.0,0.87
52137,183.0,153.0,0.87
52138,184.0,160.0,0.87
52139,186.0,166.0,0.87
52140,189.0,172.0,0.87
52141,192.0,176.0,0.87
52142,194.0,181.0,0.87
52143,196.0,184.0,0.87
52144,196.0,187.0,0.86
52145,195.0,190.0,0.87
52146,195.0,193.0,0.87
52147,195.0,196.0,0.88
52148,195.0,198.0,0.88
52149,194.0,199.0,0.87
52150,193.0,199.0,0.87
52151,191.0,200.0,0.87
52152,191.0,200.0,0.88
52153,190.0,200.0,0.88
52154,189.0,199.0,0.87
52155,186.0,199.0,0.88
52156,183.0,198.0,0.87
52157,180.0,196.0,0.87
52158,175.0,193.0,0.87
52159,169.0,189.0,0.88
52160,164.0,183.0,0.87
52161,159.0,175.0,0.88
52162,155.0,167.0,0.89
52163,151.0,156.0,0.87
52164,150.0,146.0,0.83
52165,149.0,135.0,0.83
52166,151.0,129.0,0.82
52167,155.0,121.0,0.81
52168,157.0,113.0,0.77
52170,166.0,107.0,0.85
52171,170.0,97.0,0.83
52194,173.0,97.0,0.74
52195,170.0,100.0,0.82
52196,167.0,107.0,0.87
52197,165.0,114.0,0.87
52198,162.0,119.0,0.88
52199,161.0,126.0,0.88
52200,161.0,133.0,0.88
52201,161.0,137.0,0.88
52202,159.0,139.0,0.88
52203,158.0,139.0,0.86
52204,156.0,139.0,0.86
52205,154.0,136.0,0.87
52206,154.0,130.0,0.88
52207,155.0,120.0,0.88
52208,161.0,112.0,0.87
52209,165.0,101.0,0.88
52210,171.0,92.0,0.77
52231,167.0,98.0,0.84
52232,162.0,106.0,0.88
52233,159.0,115.0,0.85
52234,154.0,124.0,0.88
52235,151.0,134.0,0.87
52236,151.0,143.0,0.87
52237,151.0,151.0,0.89
52238,153.0,160.0,0.88
52239,153.0,166.0,0.87
52240,155.0,170.0,0.87
52241,155.0,174.0,0.88
52242,155.0,175.0,0.88
52243,155.0,176.0,0.87
52244,155.0,177.0,0.87
52245,154.0,177.0,0.87
52246,153.0,177.0,0.87
52247,153.0,176.0,0.87
52248,151.0,175.0,0.87
52249,149.0,173.0,0.87
52250,147.0,170.0,0.86
52251,144.0,167.0,0.86
52252,141.0,162.0,0.86
52253,138.0,156.0,0.87
52254,135.0,149.0,0.85
52255,136.0,141.0,0.83
52256,136.0,131.0,0.85
52257,138.0,123.0,0.83
52258,139.0,116.0,0.83
52259,147.0,107.0,0.89
52260,156.0,100.0,0.88
52261,165.0,90.0,0.79
52282,169.0,92.0,0.77
52283,166.0,97.0,0.78
52284,160.0,106.0,0.87
52285,156.0,115.0,0.87
52286,152.0,126.0,0.86
52287,150.0,137.0,0.87
52288,149.0,146.0,0.88
52289,149.0,154.0,0.87
52290,152.0,162.0,0.87
52291,155.0,167.0,0.87
52292,155.0,169.0,0.87
52293,154.0,171.0,0.87
52294,154.0,171.0,0.87
52295,153.0,170.0,0.87
52296,151.0,167.0,0.88
52297,148.0,162.0,0.87
52298,144.0,157.0,0.87
52299,141.0,150.0,0.87
52300,135.0,141.0,0.84
52301,135.0,133.0,0.85
52302,137.0,125.0,0.86
52303,140.0,117.0,0.86
52304,146.0,109.0,0.88
52305,154.0,102.0,0.88
52306,161.0,92.0,0.78
52307,171.0,85.0,0.7
52329,165.0,98.0,0.84
52330,160.0,105.0,0.86
52331,155.0,114.0,0.88
52332,151.0,125.0,0.88
52333,150.0,136.0,0.89
52334,149.0,144.0,0.89
52335,148.0,150.0,0.88
52336,148.0,157.0,0.88
52337,149.0,162.0,0.89
52338,150.0,165.0,0.87
52339,150.0,167.0,0.87
52340,150.0,169.0,0.87
52341,150.0,169.0,0.87
52342,149.0,169.0,0.87
52343,149.0,169.0,0.87
52344,147.0,168.0,0.87
52345,147.0,167.0,0.88
52346,145.0,164.0,0.87
52347,142.0,161.0,0.87
52348,141.0,157.0,0.87
52349,137.0,152.0,0.87
52350,135.0,147.0,0.85
52351,135.0,141.0,0.85
52352,135.0,134.0,0.86
52353,135.0,126.0,0.82
52354,139.0,118.0,0.82
52355,143.0,110.0,0.87
52356,150.0,103.0,0.88
52357,158.0,97.0,0.85
52358,167.0,87.0,0.71
52389,167.0,91.0,0.84
52390,164.0,95.0,0.86
52391,161.0,101.0,0.89
52392,157.0,108.0,0.88
52393,153.0,115.0,0.88
52394,151.0,124.0,0.87
52395,151.0,132.0,0.89
52396,152.0,140.0,0.88
52397,151.0,147.0,0.88
52398,153.0,152.0,0.87
52399,154.0,157.0,0.87
52400,155.0,160.0,0.88
52401,155.0,160.0,0.88
52402,153.0,159.0,0.87
52403,151.0,156.0,0.86
52404,149.0,151.0,0.88
52405,147.0,146.0,0.88
52406,145.0,139.0,0.87
52407,144.0,129.0,0.86
52408,145.0,118.0,0.88
52409,149.0,109.0,0.88
52410,155.0,101.0,0.87
52411,163.0,96.0,0.86
52412,169.0,84.0,0.7
52449,167.0,90.0,0.83
52450,165.0,93.0,0.86
52451,160.0,97.0,0.89
52452,158.0,103.0,0.89
52453,154.0,109.0,0.89
52454,151.0,115.0,0.88
52455,149.0,124.0,0.88
52456,150.0,133.0,0.9
52457,150.0,140.0,0.89
52458,150.0,145.0,0.88
52459,151.0,149.0,0.88
52460,151.0,151.0,0.89
52461,151.0,150.0,0.88
52462,149.0,149.0,0.87
52463,149.0,146.0,0.88
52464,147.0,142.0,0.87
52465,146.0,135.0,0.87
52466,146.0,127.0,0.86
52467,146.0,117.0,0.87
52468,150.0,109.0,0.88
52469,154.0,102.0,0.89
52470,160.0,95.0,0.86
52471,166.0,87.0,0.86
52503,167.0,86.0,0.74
52504,165.0,88.0,0.88
52505,163.0,90.0,0.86
52506,162.0,93.0,0.86
52507,161.0,93.0,0.88
52508,161.0,94.0,0.88
52509,161.0,94.0,0.87
52510,161.0,93.0,0.87
52511,162.0,93.0,0.86
52512,164.0,92.0,0.86
52513,166.0,89.0,0.86
52514,169.0,84.0,0.82
52551,163.0,88.0,0.78
52552,161.0,88.0,0.83
52553,160.0,89.0,0.85
52554,160.0,90.0,0.84
52555,161.0,90.0,0.85
52556,161.0,89.0,0.86
52557,162.0,89.0,0.84
52558,165.0,88.0,0.85
52559,167.0,85.0,0.82
52604,163.0,88.0,0.7
52605,164.0,88.0,0.75
52606,164.0,87.0,0.81
52607,165.0,86.0,0.79
52608,166.0,85.0,0.76
52609,168.0,84.0,0.74
54472,168.0,88.0,0.84
54473,165.0,91.0,0.87
54474,164.0,96.0,0.87
54475,161.0,100.0,0.89
54476,160.0,104.0,0.88
54477,158.0,108.0,0.88
54478,157.0,112.0,0.87
54479,156.0,117.0,0.87
54480,155.0,122.0,0.87
54481,154.0,125.0,0.87
54482,154.0,129.0,0.88
54483,154.0,131.0,0.88
54484,154.0,132.0,0.88
54485,154.0,132.0,0.88
54486,153.0,131.0,0.87
54487,153.0,130.0,0.89
54488,153.0,127.0,0.87
54489,152.0,122.0,0.87
54490,152.0,115.0,0.87
54491,153.0,106.0,0.9
54492,158.0,100.0,0.88
54493,163.0,95.0,0.87
54494,168.0,89.0,0.87
54495,172.0,84.0,0.79
54519,166.0,91.0,0.84
54520,162.0,99.0,0.88
54521,157.0,106.0,0.88
54522,153.0,114.0,0.88
54523,152.0,122.0,0.87
54524,151.0,130.0,0.89
54525,150.0,137.0,0.88
54526,151.0,145.0,0.89
54527,152.0,151.0,0.88
54528,153.0,155.0,0.88
54529,153.0,158.0,0.88
54530,153.0,160.0,0.87
54531,152.0,161.0,0.88
54532,151.0,160.0,0.88
54533,150.0,159.0,0.87
54534,149.0,158.0,0.86
54535,147.0,158.0,0.87
54536,146.0,158.0,0.88
54537,145.0,158.0,0.88
54538,144.0,157.0,0.87
54539,143.0,157.0,0.88
54540,143.0,158.0,0.87
54541,142.0,158.0,0.87
54542,141.0,157.0,0.86
54543,141.0,157.0,0.87
54544,141.0,156.0,0.87
54545,139.0,153.0,0.87
54546,135.0,150.0,0.87
54547,135.0,145.0,0.87
54548,134.0,140.0,0.87
54549,133.0,132.0,0.87
54550,134.0,124.0,0.86
54551,138.0,117.0,0.87
54552,142.0,109.0,0.87
54553,149.0,104.0,0.89
54554,155.0,98.0,0.89
54555,163.0,89.0,0.82
54575,165.0,90.0,0.79
54576,159.0,97.0,0.86
54577,154.0,106.0,0.9
54578,149.0,115.0,0.9
54579,147.0,126.0,0.89
54580,146.0,136.0,0.89
54581,146.0,145.0,0.89
54582,148.0,153.0,0.89
54583,148.0,158.0,0.87
54584,148.0,162.0,0.88
54585,148.0,165.0,0.88
54586,148.0,166.0,0.87
54587,148.0,167.0,0.87
54588,148.0,168.0,0.87
54589,148.0,169.0,0.87
54590,148.0,169.0,0.87
54591,147.0,169.0,0.87
54592,147.0,169.0,0.87
54593,146.0,168.0,0.87
54594,145.0,168.0,0.87
