Time,Data
436993,-0.0010488787
436994,-0.0011199329
436995,-0.0010952561
436996,-0.0010850765
436997,-0.0010430914
436998,-0.0009301269
437000,-0.0009209604
437001,-0.0008967612
437002,-0.0008608415
437003,-0.0008600008
437004,-0.0009229767
437005,-0.0009178097
437006,-0.0009109636
437007,-0.0009196627
437008,-0.0010253513
437009,-0.0010696083
437010,-0.0010287174
437011,-0.0010040522
437012,-0.0008145818
437013,-0.0007921685
437014,-0.0007797063
437015,-0.0007699471
437016,-0.0007193628
437017,-0.0007340757
437018,-0.0007877156
437019,-0.0007695829
437020,-0.0007894034
437021,-0.0008112706
437022,-0.0007986315
437023,-0.0007982631
437024,-0.0007856935
437025,-0.0006850429
437026,-0.000789663
437027,-0.0008616523
437028,-0.0009639684
437029,-0.000976453
437030,-0.0008302517
437031,-0.0007408333
437032,-0.0006849911
437033,-0.0007195433
437034,-0.0007544879
437035,-0.0007699708
437036,-0.0007977994
437037,-0.0008181995
437038,-0.0007655121
437039,-0.0007074166
437040,-0.0007188718
437041,-0.0007473931
437042,-0.0007448469
437043,-0.0007147403
437044,-0.0007583705
437045,-0.0007324929
437046,-0.0007375426
437047,-0.0007597255
437048,-0.0007718288
437049,-0.0007556989
437050,-0.0007286685
437051,-0.0007982827
437052,-0.0007861786
437053,-0.0008091082
437054,-0.0008163769
437055,-0.0007516975
437056,-0.0007196364
437057,-0.0006925887
437058,-0.0007442067
437059,-0.0007934459
437060,-0.0006963653
437061,-0.0008060994
437062,-0.0008125565
437063,-0.0008389627
437064,-0.0008555461
437065,-0.0007368363
437066,-0.0007630684
437067,-0.0006974295
437068,-0.0007216508
437069,-0.0007772978
437070,-0.0007594834
437071,-0.0010402035
437072,-0.0009684986
437073,-0.0010118515
437074,-0.0009866515
437075,-0.0008858948
437076,-0.0008780144
437077,-0.0007667109
437078,-0.0008401669
437079,-0.0008609075
437080,-0.0008652355
437081,-0.0009571347
437082,-0.0008715209
437083,-0.00097857
437084,-0.0010256676
437085,-0.0009824326
437086,-0.0009965464
437087,-0.0009891271
437088,-0.00110663
437089,-0.001066363
437090,-0.00094196
437091,-0.0010295185
437092,-0.0009791033
437093,-0.0010381191
437094,-0.0010029703
437095,-0.0009056322
437096,-0.0010685382
437097,-0.0009084491
437098,-0.000896223
437099,-0.0009268605
437100,-0.0008292273
437101,-0.0009614286
437102,-0.0008501874
437103,-0.000824895
437104,-0.0008350319
437105,-0.0007715623
437106,-0.0010494352
437107,-0.0010843911
437108,-0.001155247
437109,-0.0011921836
437110,-0.001101785
437111,-0.0010671535
437112,-0.0010238413
437113,-0.0012119594
437114,-0.0010423552
437115,-0.0011369695
437116,-0.0011852978
437117,-0.001076229
437118,-0.0011944773
437119,-0.0011535314
437120,-0.0011382874
437121,-0.0012412899
437122,-0.0010776261
437123,-0.001293839
437124,-0.0012234513
437125,-0.0012682976
437126,-0.001265295
437127,-0.0010868595
437128,-0.0012172268
437129,-0.0011915175
437130,-0.0011382891
437131,-0.0011867911
437132,-0.0012478263
437133,-0.0013791455
437134,-0.0012829601
437135,-0.0013881596
437136,-0.0014599587
437137,-0.0011458903
437138,-0.0011158349
437139,-0.0010747351
437140,-0.0011475673
437141,-0.0013347815
437142,-0.0013473458
437143,-0.0012021099
437144,-0.001127303
437145,-0.0012138647
437146,-0.0012782498
437147,-0.0013827572
437148,-0.0014530891
437149,-0.0014182626
437150,-0.001296001
437151,-0.0012811639
437152,-0.0010981755
437153,-0.0011788363
437154,-0.001124814
437155,-0.0012782606
437156,-0.0013378892
437157,-0.0012758615
437158,-0.0013427394
437159,-0.0011432448
437160,-0.0011875681
437161,-0.0012637976
437162,-0.0010822865
437163,-0.0010803514
437164,-0.0009966851
437165,-0.0009973994
437166,-0.0011060938
437167,-0.000889623
437168,-0.0010755099
437169,-0.0010158825
437170,-0.0008110605
437171,-0.0010332114
437172,-0.0009142148
437173,-0.0008321499
437174,-0.0008728181
437175,-0.0007888944
437176,-0.0008273787
437177,-0.0007725998
437178,-0.0008838706
437179,-0.0009502118
437180,-0.0008856046
437181,-0.0009088143
437182,-0.0008128142
437183,-0.0007766537
437184,-0.0008410381
437185,-0.0008279669
437186,-0.0009306453
437187,-0.0008219125
437188,-0.0008013062
437189,-0.0007804555
437190,-0.0006711359
437191,-0.0007615374
437192,-0.0007223248
437193,-0.0008551361
437194,-0.0009948181
437195,-0.0009286199
437196,-0.000980978
437197,-0.0008643478
437198,-0.0007731239
437199,-0.0007211425
437200,-0.0006448866
437201,-0.0006936281
437202,-0.0006722187
437203,-0.0008510048
437204,-0.0009363786
437205,-0.0008518407
437206,-0.0009161253
437207,-0.0007891478
437208,-0.0007226946
437209,-0.0007595947
437210,-0.0006437851
437211,-0.0007977293
437212,-0.0008119862
437213,-0.0009073694
437214,-0.0009418264
437215,-0.0007675177
437216,-0.000792275
437217,-0.0007655929
437218,-0.0007528507
437219,-0.0007927315
437220,-0.0007135262
437221,-0.0008013582
437222,-0.0007449229
437223,-0.0007838123
437224,-0.0008606093
437225,-0.0007381263
437226,-0.000824824
437227,-0.0007633101
437228,-0.0008081634
437229,-0.0007771655
437230,-0.0006888679
437231,-0.0007466582
437232,-0.0006650045
437233,-0.000687312
437234,-0.0007394868
437235,-0.0007166178
437236,-0.0007736934
437237,-0.0007356983
437238,-0.0006876108
437239,-0.0007833428
437240,-0.0007696523
437241,-0.0007426694
437242,-0.0007006787
437243,-0.000702057
437244,-0.0007901638
437245,-0.0007045198
437246,-0.000706899
437247,-0.0007252883
437248,-0.0007259297
437249,-0.0007246796
437250,-0.0007017843
437251,-0.0007304339
437252,-0.0007356727
437253,-0.0007224096
437254,-0.0007409953
437255,-0.0006981433
437256,-0.000631809
437257,-0.0006546599
437258,-0.0006819733
437259,-0.0007285031
437260,-0.0007242382
437261,-0.0007309983
437262,-0.0007750196
437263,-0.000760029
437264,-0.0007299344
437265,-0.0006790694
437266,-0.0006674151
437267,-0.00065249
437268,-0.000709834
437269,-0.0007475546
437270,-0.0008374202
437271,-0.0009155243
437272,-0.0009235058
437273,-0.0008873809
437274,-0.0008079108
437275,-0.0008567438
437276,-0.0009399356
437277,-0.000856468
437278,-0.0009006177
437279,-0.0008003954
437280,-0.0007208458
437281,-0.0008141163
437282,-0.0007491716
437283,-0.0008392577
437284,-0.0009152246
437285,-0.0008260985
437286,-0.0007717594
437287,-0.0008676723
437288,-0.0009043288
437289,-0.0009708671
437290,-0.0009101329
437291,-0.0008704119
437292,-0.0008235535
437293,-0.0008049354
437294,-0.0008285781
437295,-0.0008392188
437296,-0.0009363451
437297,-0.0009117504
437298,-0.0008963127
437299,-0.0009210253
437300,-0.0007713232
437301,-0.0007904875
437302,-0.0007817902
437303,-0.0008047821
437304,-0.0008272839
437305,-0.0008058247
437306,-0.0008181112
437307,-0.0007877164
437308,-0.0007991418
437309,-0.0009157263
437310,-0.0010298596
437311,-0.0009847103
437312,-0.000882351
437313,-0.0007742369
437314,-0.000712716
437315,-0.0008105139
437316,-0.0008038191
437317,-0.0008253779
437318,-0.0007898075
437319,-0.0007080726
437320,-0.0006736328
437321,-0.0007372712
437322,-0.0007429307
437323,-0.0008027615
437324,-0.0007366876
437325,-0.0007100689
437326,-0.0007169731
437327,-0.0007210955
437328,-0.0007955023
437329,-0.0007946846
437330,-0.0007792422
437331,-0.0007700943
437332,-0.0007549908
437333,-0.0007029014
437334,-0.0006522863
437335,-0.0006560984
437336,-0.0006767414
437337,-0.0006707578
437338,-0.0007146093
437339,-0.0007092906
437340,-0.0006468566
437341,-0.0007196338
437342,-0.000802815
437343,-0.0007933632
437344,-0.000695569
437345,-0.0006160044
437346,-0.0005750907
437347,-0.000706661
437348,-0.0007038906
437349,-0.0007540059
437350,-0.0007673159
437351,-0.0007672213
437352,-0.0007525873
437353,-0.0007066324
437354,-0.0006922247
437355,-0.0006185813
437356,-0.0006570317
437357,-0.0007162705
437358,-0.000695034
437359,-0.0006555514
437360,-0.0006322358
437361,-0.0005938611
437362,-0.000642314
437363,-0.0006997438
437364,-0.0007241984
437365,-0.0007287398
437366,-0.0006940517
437367,-0.0006380476
437368,-0.0006509657
437369,-0.0006618631
437370,-0.0006346699
437371,-0.0006581996
437372,-0.0006586886
437373,-0.0006225065
437374,-0.0006117435
437375,-0.0006295135
437376,-0.0006089663
437377,-0.0006221267
437378,-0.0006348328
437379,-0.000659998
437380,-0.0006277428
437381,-0.0006809272
437382,-0.0006484512
437383,-0.000656645
437384,-0.000699623
437385,-0.0006129456
437386,-0.0006597537
437387,-0.0006499282
437388,-0.0006244167
437389,-0.0006108029
437390,-0.0006240375
437391,-0.000691723
437392,-0.0007251638
437393,-0.0006726678
437394,-0.0006365963
437395,-0.0006095223
437396,-0.0005657906
437397,-0.0005823715
437398,-0.000616728
437399,-0.0006801001
437400,-0.0006718732
437401,-0.0006601748
437402,-0.0006396468
437403,-0.0005367947
437404,-0.0005226894
437405,-0.0005528453
437406,-0.000570343
437407,-0.0006246206
437408,-0.0006006346
437409,-0.0006031383
437410,-0.0006232144
437411,-0.000674194
437412,-0.0006423333
437413,-0.0006890561
437414,-0.0007279625
437415,-0.0006839789
437416,-0.000611964
437417,-0.0006248882
437418,-0.0005897542
437419,-0.000659165
437420,-0.0006429713
437421,-0.0006206245
437422,-0.000670012
437423,-0.0006962818
437424,-0.000735889
437425,-0.0007517114
437426,-0.0007441145
437427,-0.0007248569
437428,-0.0006668483
437429,-0.0006800471
437430,-0.0006675948
437431,-0.0006630117
437432,-0.0007364767
437433,-0.0007207891
437434,-0.0007454211
437435,-0.0006386827
437436,-0.0005859191
437437,-0.0006362253
437438,-0.0006183693
437439,-0.0007263215
437440,-0.0007687683
437441,-0.0006818154
437442,-0.0006448468
437443,-0.0006391366
437444,-0.0006165407
437445,-0.0006487527
437446,-0.0007230838
437447,-0.0007049752
437448,-0.0006781928
437449,-0.0007008032
437450,-0.000677126
437451,-0.0007047983
437452,-0.0006560322
437453,-0.000633775
437454,-0.0006521328
437455,-0.0005982077
437456,-0.0006296731
437457,-0.0006603443
437458,-0.0006229305
437459,-0.0006419724
437460,-0.0006171592
437461,-0.0005932786
437462,-0.000655678
437463,-0.0006376492
437464,-0.0006584908
437465,-0.000719263
437466,-0.0006657618
437467,-0.0006692797
437468,-0.0006248045
437469,-0.0005721927
437470,-0.000632767
437471,-0.0006825912
437472,-0.0007199298
437473,-0.0007009678
437474,-0.000697191
437475,-0.0007026326
437476,-0.0006455595
437477,-0.0006129157
437478,-0.0006378018
437479,-0.0006358177
437480,-0.0006334581
437481,-0.0006806678
437482,-0.0007028322
437483,-0.0005972947
437484,-0.0006435752
437485,-0.0006235835
437486,-0.000598261
437487,-0.0006624327
437488,-0.0006276423
437489,-0.0006774275
437490,-0.0006408733
437491,-0.0006224669
437492,-0.000603391
437493,-0.0005643301
437494,-0.000550616
437495,-0.0005913116
437496,-0.0005887028
437497,-0.000624706
437498,-0.0005933279
437499,-0.0006229033
437500,-0.0006258402
437501,-0.000558676
437502,-0.0006202181
437503,-0.0006044268
437504,-0.0006750789
437505,-0.0006600593
437506,-0.0006112519
437507,-0.0005659492
437508,-0.0005524573
437509,-0.0005600604
437510,-0.0005791601
437511,-0.0005777241
437512,-0.00063262
437513,-0.0006383357
437514,-0.0005921424
437515,-0.0005878758
437516,-0.0005634295
437517,-0.000577889
437518,-0.0005775666
437519,-0.0005826174
437520,-0.0005781497
437521,-0.0005896711
437522,-0.0005733946
437523,-0.0005360552
437524,-0.0005980863
437525,-0.0006242351
437526,-0.0006285108
437527,-0.0006214029
437528,-0.0005578924
437529,-0.0005832003
437530,-0.0006076676
437531,-0.0006076676
437532,-0.0006279509
437533,-0.000578702
437534,-0.0005984043
437535,-0.0006065572
437536,-0.0006029131
437537,-0.000586042
437538,-0.0006058725
437539,-0.0005990473
437540,-0.0006022845
437541,-0.0006084592
437542,-0.0005870014
437543,-0.0005838927
437544,-0.0006497541
437545,-0.0006066749
437546,-0.0005597193
437547,-0.0006160734
437548,-0.0006102088
437549,-0.0006102089
437550,-0.0006082624
437551,-0.0005971477
437552,-0.0005710646
437553,-0.0005940603
437554,-0.0005841923
437555,-0.0006248042
437556,-0.000590859
437557,-0.0005781145
437558,-0.000583533
437559,-0.0005840152
437560,-0.000578627
437561,-0.0005638539
437562,-0.0005796633
437563,-0.0006370497
437564,-0.0006460502
437565,-0.0006339151
437566,-0.000602842
437567,-0.0006180689
437568,-0.0006247609
437569,-0.000613519
437570,-0.0006535421
437571,-0.0006444505
437572,-0.0006135082
437573,-0.0006491653
437574,-0.000636183
437575,-0.0006312354
437576,-0.0005851293
437577,-0.000636183
437578,-0.0006483865
437579,-0.000635491
437580,-0.0005686801
437581,-0.0005426473
437582,-0.0006032792
437583,-0.0006074951
437584,-0.0006463733
437585,-0.0006534143
437586,-0.00063398
437587,-0.0006106058
437588,-0.0005379388
437589,-0.0005837803
437590,-0.0005932166
437591,-0.0005685797
437592,-0.0005999468
437593,-0.0006283557
437594,-0.0006199614
437595,-0.0006370735
437596,-0.000608552
437597,-0.0006075333
437598,-0.0005808239
437599,-0.0005895237
437600,-0.0006526115
437601,-0.0006601814
437602,-0.0006844875
437603,-0.0006701566
437604,-0.0006376492
437605,-0.0006006225
437606,-0.0006339991
437607,-0.0006608843
437608,-0.0007013079
437609,-0.0007533243
437610,-0.0006973172
437611,-0.0006645671
437612,-0.0006654896
437613,-0.0006761794
437614,-0.0006430587
437615,-0.0006323366
437616,-0.0006334173
437617,-0.0006131125
437618,-0.0006532362
437619,-0.0006288855
437620,-0.0006429871
437621,-0.0006038193
437622,-0.0005895423
437623,-0.0005960154
437624,-0.0006646583
437625,-0.0006596009
437626,-0.0006628642
437627,-0.0006612335
437628,-0.0006641654
437629,-0.0006163866
437630,-0.0006229026
437631,-0.0006111331
437632,-0.0005903749
437633,-0.0006321899
437634,-0.0006031269
437635,-0.0006179265
437636,-0.0006452635
437637,-0.0005825839
437638,-0.0006049238
437639,-0.0005975023
437640,-0.0006285412
437641,-0.0006153117
437642,-0.0005912534
437643,-0.0006382653
437644,-0.0005870897
437645,-0.0005775238
437646,-0.0006266808
437647,-0.0006162078
437648,-0.0005959182
437649,-0.0005467684
437650,-0.0005900451
437651,-0.0005768471
437652,-0.0006031596
437653,-0.000609169
437654,-0.0005486161
437655,-0.0005559642
437656,-0.0005972746
437657,-0.0005915693
437658,-0.0005910195
437659,-0.000613766
437660,-0.000656203
437661,-0.0006694789
437662,-0.0006324111
437663,-0.0006139837
437664,-0.0005432521
437665,-0.0005674065
437666,-0.0006064868
437667,-0.0005888588
437668,-0.0005999468
437669,-0.0006022059
437670,-0.0006050377
437671,-0.0006221632
437672,-0.0005736942
437673,-0.0006159338
437674,-0.0005639583
437675,-0.0005733682
437676,-0.0005676615
437677,-0.0005075381
437678,-0.0005580257
437679,-0.0005280648
437680,-0.0005580258
437681,-0.0005501556
437682,-0.0005545478
437683,-0.0005648039
437684,-0.0005238724
437685,-0.0005121709
437686,-0.0005658446
437687,-0.0005216246
437688,-0.0005819247
437689,-0.0005351318
437690,-0.0005789416
437691,-0.0005489631
437692,-0.0005164972
437693,-0.0005771578
437694,-0.0005570972
437695,-0.0005623443
437696,-0.0005725642
437697,-0.0005719299
437698,-0.0005934084
437699,-0.0005251077
437700,-0.000545286
437701,-0.0005823325
437702,-0.00056091
437703,-0.000588523
437704,-0.0005613802
437705,-0.0005656464
437706,-0.0005604247
437707,-0.0005327364
437708,-0.0005660184
437709,-0.0005581803
437710,-0.0005467571
437711,-0.0005647624
437712,-0.0005456528
437713,-0.0005762634
437714,-0.0004964011
437715,-0.0005897924
437716,-0.0005821827
437717,-0.0005703804
437718,-0.0006133226
437719,-0.0005302565
437720,-0.0005672685
437721,-0.0006007944
437722,-0.0005583723
437723,-0.0005616608
437724,-0.0005457015
437725,-0.0005982931
437726,-0.0005752489
437727,-0.0005599887
437728,-0.0005728988
437729,-0.0005722987
437730,-0.0005815547
437731,-0.0005570554
437732,-0.0005798413
437733,-0.0005755151
437734,-0.0005928042
437735,-0.000592504
437736,-0.0005630642
437737,-0.0005646602
437738,-0.0005772004
437739,-0.0005534994
437740,-0.0005926996
437741,-0.0005868291
437742,-0.0005757938
437743,-0.0005543646
437744,-0.0005650662
437745,-0.0005717631
437746,-0.0005698549
437747,-0.0005807408
437748,-0.000612047
437749,-0.0005776298
437750,-0.0005867927
437751,-0.0005698188
437752,-0.0005400201
437753,-0.0005542053
437754,-0.0005415137
437755,-0.0005813702
437756,-0.0005716544
437757,-0.0005730894
437758,-0.0005368229
437759,-0.0006003857
437760,-0.0006372872
437761,-0.0006315389
437762,-0.0006282405
437763,-0.0006012694
437764,-0.0005831881
437765,-0.000573315
437766,-0.0005476372
437767,-0.0005707249
437768,-0.0005491081
437769,-0.000579508
437770,-0.0006271978
437771,-0.0006564581
437772,-0.0006408257
437773,-0.000631864
437774,-0.0006171973
437775,-0.0006305921
437776,-0.0005663669
437777,-0.0005315564
437778,-0.0005407878
437779,-0.0006237697
437780,-0.0007517606
437781,-0.0006936329
437782,-0.0006657453
437783,-0.0006740578
437784,-0.0006245347
437785,-0.000638464
437786,-0.0006576924
437787,-0.0006159071
437788,-0.0006706961
437789,-0.0006752102
437790,-0.0006533336
437791,-0.0005715735
437792,-0.0006484093
437793,-0.0005390287
437794,-0.0006371348
437795,-0.0007006115
437796,-0.0006020305
437797,-0.0006390238
437798,-0.000581224
437799,-0.0006334136
437800,-0.0006148717
437801,-0.000542014
437802,-0.0006144848
437803,-0.0005648039
437804,-0.0005462617
437805,-0.0006275929
437806,-0.0005861784
437807,-0.0005877609
437808,-0.0005630588
437809,-0.000571437
437810,-0.000547793
437811,-0.0006264363
437812,-0.0005769699
437813,-0.0005580056
437814,-0.0005807346
437815,-0.0005762664
437816,-0.0005593966
437817,-0.000549074
437818,-0.0005675843
437819,-0.0005820777
437820,-0.0006017241
437821,-0.0005681054
437822,-0.000582266
437823,-0.0005661338
437824,-0.0005699647
437825,-0.0006142105
437826,-0.0005508344
437827,-0.0005962994
437828,-0.0005956219
437829,-0.000546238
437830,-0.0006034589
437831,-0.0005351046
437832,-0.0006044682
437833,-0.0005788763
437834,-0.0005535661
437835,-0.0006678486
437836,-0.0005771478
437837,-0.0005470825
437838,-0.0006727726
437839,-0.0006377309
437840,-0.0005879847
437841,-0.0006639225
437842,-0.0008212361
437843,-0.0007482215
437844,-0.0007801852
437845,-0.0007402676
437846,-0.0006022615
437847,-0.000774037
437848,-0.0007553413
437849,-0.000686938
437850,-0.0007908933
437851,-0.0006155176
437852,-0.0005988649
437853,-0.0006005206
437854,-0.0005622204
437855,-0.0006119598
437856,-0.0006351905
437857,-0.0005923058
437858,-0.0006334466
437859,-0.0005987928
437860,-0.0006737284
437861,-0.0006321679
437862,-0.0005662272
437863,-0.0007181645
437864,-0.0006771983
437865,-0.0009466005
437866,-0.0008107916
437867,-0.0008266463
437868,-0.000717959
437869,-0.0005992577
437870,-0.0005430797
437871,-0.0006060674
437872,-0.0006319876
437873,-0.0006075738
437874,-0.0006411111
437875,-0.000626008
437876,-0.0005976306
437877,-0.0005239815
437878,-0.0006017091
437879,-0.0006077273
437880,-0.0006276183
437881,-0.000644525
437882,-0.0006199583
437883,-0.0005349519
437884,-0.0005440929
437885,-0.0005960071
437886,-0.0005341018
437887,-0.0006086752
437888,-0.0005632838
437889,-0.0006187249
437890,-0.0006274114
437891,-0.0006089127
437892,-0.0006211181
437893,-0.0005776448
437894,-0.000586102
437895,-0.0006513247
437896,-0.0006357955
437897,-0.0006237931
437898,-0.0006511599
437899,-0.0006381137
437900,-0.0006576502
437901,-0.000647623
437902,-0.0006209178
437903,-0.00061584
437904,-0.0006087192
437905,-0.0005783263
437906,-0.000606422
437907,-0.0005441621
437908,-0.0005967698
437909,-0.0006149987
437910,-0.00063493
437911,-0.0006979567
437912,-0.0006821549
437913,-0.0006408262
437914,-0.0007051284
437915,-0.0007580644
437916,-0.0008242202
437917,-0.0009861465
437918,-0.000742211
437919,-0.0008569064
437920,-0.0007859709
437921,-0.0007928343
437922,-0.0010451344
437923,-0.0009736932
437924,-0.0012047092
437925,-0.0010070923
437926,-0.0009310279
437927,-0.0010637576
437928,-0.0006261525
437929,-0.0007668452
437930,-0.0007976511
437931,-0.0007974129
437932,-0.0008845263
437933,-0.0008369386
437934,-0.0009248109
437935,-0.0007538214
437936,-0.0008201183
437937,-0.0008978592
437938,-0.0007941407
437939,-0.0007941296
437940,-0.0007312448
437941,-0.0007484769
437942,-0.0008534304
437943,-0.0007248347
437944,-0.0007440046
437945,-0.0009167639
437946,-0.0008555721
437947,-0.001008584
437948,-0.000931069
437949,-0.0010089169
437950,-0.0009906793
437951,-0.0010864289
437952,-0.0012363034
437953,-0.0010200517
437954,-0.001153384
437955,-0.000988388
437956,-0.0010459903
437957,-0.0009867194
437958,-0.0010133786
437959,-0.0012047761
437960,-0.000917565
437961,-0.0014696071
437962,-0.0010761488
437963,-0.0012357836
437964,-0.001650536
437965,-0.0009665164
437966,-0.0017360512
437967,-0.0011421501
437968,-0.0012093721
437969,-0.0013266073
437970,-0.0009902742
437971,-0.0015540983
437972,-0.0010957235
437973,-0.001368698
437974,-0.0018303879
437975,-0.0011911669
437976,-0.0019120097
437977,-0.0010272423
437978,-0.0014724855
437979,-0.0015357366
437980,-0.0008105615
437981,-0.0019890734
437982,-0.0012279734
437983,-0.0013599902
437984,-0.0015962444
437985,-0.0010285246
437986,-0.0018710141
437987,-0.0013655742
437988,-0.001365713
437989,-0.0016772938
437990,-0.0008001096
437991,-0.0019062746
437992,-0.0009169701
437993,-0.0014815945
437994,-0.0017841088
437995,-0.0009514274
437996,-0.0021354635
437997,-0.0010970199
437998,-0.0014233268
437999,-0.0021762867
438000,-0.0011659092
438001,-0.0018424768
438002,-0.0011486044
438003,-0.0014747479
438004,-0.0017629978
438005,-0.0013823675
438006,-0.0015365086
438007,-0.0014622542
438008,-0.0010896767
438009,-0.0009518823
438010,-0.0009423128
438011,-0.0007299709
438012,-0.0009376419
438013,-0.0012156279
438014,-0.0010665663
438015,-0.0010309013
438016,-0.0008343932
438017,-0.0005695658
438018,-0.0007067928
438019,-0.0006985253
438020,-0.0007131636
438021,-0.0007098138
438022,-0.0006440553
438023,-0.0007148628
438024,-0.0005474322
438025,-0.0007286775
438026,-0.0006593448
438027,-0.0004891508
438028,-0.0007072861
438029,-0.0005039891
438030,-0.0006408046
438031,-0.0006288852
438032,-0.0005357316
438033,-0.0006790573
438034,-0.0005456247
438035,-0.0005755816
438036,-0.000706892
438037,-0.000683158
438038,-0.0008143873
438039,-0.0007307107
438040,-0.0006292937
438041,-0.0005303016
438042,-0.000479994
438043,-0.0005614158
438044,-0.0005179019
438045,-0.0006089667
438046,-0.0005311563
438047,-0.0005097559
438048,-0.0006088099
438049,-0.0005884565
438050,-0.0006555807
438051,-0.0005963717
438052,-0.0006209754
438053,-0.0006168479
438054,-0.0004648663
438055,-0.0005735385
438056,-0.0004446723
438057,-0.0005217035
438058,-0.0005607563
438059,-0.0005192869
438060,-0.0006619667
438061,-0.0005043802
438062,-0.0005444305
438063,-0.0005827699
438064,-0.0004954675
438065,-0.0006040729
438066,-0.0004869395
438067,-0.0004930335
438068,-0.0005682294
438069,-0.000452483
438070,-0.0005207199
438071,-0.0004531642
438072,-0.0004533484
438073,-0.0005525873
438074,-0.0005724378
438075,-0.000650409
438076,-0.0005997404
438077,-0.0004648962
438078,-0.0004850427
438079,-0.0005048669
438080,-0.0006691931
438081,-0.0006346763
438082,-0.0006740447
438083,-0.0006434426
438084,-0.00051696
438085,-0.00041877
438086,-0.0002776647
438087,-0.0002701168
438088,-0.0003188795
438089,-0.0003571984
438090,-0.0003924824
438091,-0.000365488
438092,-0.0003554574
438093,-0.0002475149
438094,-0.0001898024
438095,-0.0001266996
438096,-2.2665e-06
438097,-0.0001397217
438098,-0.0006172268
438099,-0.0007736171
438100,-0.0007274675
438101,-0.0003856223
438102,-4.25194e-05
438103,4.4067e-06
438104,8.92267e-05
438105,-0.0003578054
438106,-0.0007166891
438107,-0.0008684782
438108,-0.0009025985
438109,-0.000838121
438110,-0.0006156139
438111,-0.0005344274
438112,-0.0003784579
438113,-0.000163545
438114,-0.0003522607
438115,-0.0003163581
438116,-9.89578e-05
438117,-0.0002332364
438118,1.24995e-05
438119,0.0002599368
438120,0.0002877212
438121,0.0003295543
438122,0.0003120067
438123,2.46145e-05
438124,-0.0003693042
438125,-0.0006742657
438126,-0.0008194508
438127,-0.0008204555
438128,-0.0008006565
438129,-0.0005340289
438130,-0.0003154389
438131,-0.0001791172
438132,-0.0001692434
438133,-0.0001334707
438134,-0.0001086383
438135,-0.0002285911
438136,-0.0002693431
438137,-0.0003888549
438138,-0.0004009388
438139,-0.000172184
438140,-0.0001083252
438141,-3.4735e-06
438142,-5.91427e-05
438143,-0.0002931552
438144,-0.0003377669
438145,-0.0004245958
438146,-0.0004592915
438147,-0.0003344535
438148,-0.0003394315
438149,-0.0002412552
438150,-0.0003159616
438151,-0.0003623849
438152,-0.0003886785
438153,-0.0004884102
438154,-0.0005404438
438155,-0.0005239414
438156,-0.0004856303
438157,-0.00043692
438158,-0.0004105682
438159,-0.0003595618
438160,-0.0003675016
438161,-0.000319858
438162,-0.0001835406
438163,-0.0001754721
438164,-0.0001702862
438165,-0.0002716077
438166,-0.0002882352
438167,-0.000337042
438168,-0.0004027438
438169,-0.000429653
438170,-0.0004894582
438171,-0.0004908215
438172,-0.0004284356
438173,-0.0004469947
438174,-0.000436099
438175,-0.000449659
438176,-0.0004457806
438177,-0.000451592
438178,-0.0005105882
438179,-0.0004917076
438180,-0.000529144
438181,-0.0005334858
438182,-0.0005392991
438183,-0.0004705602
438184,-0.000409471
438185,-0.0004217993
438186,-0.0003620803
438187,-0.0003593942
438188,-0.0004291077
438189,-0.0004397193
438190,-0.0005265705
438191,-0.0005327511
438192,-0.000572795
438193,-0.0005388899
438194,-0.0004811296
438195,-0.0004982627
438196,-0.0004556532
438197,-0.0005132284
438198,-0.0005072049
438199,-0.0005216337
438200,-0.000563846
438201,-0.0005402085
438202,-0.0005042508
438203,-0.0005011723
438204,-0.0004921166
438205,-0.0005448158
438206,-0.0005806467
438207,-0.0005402085
438208,-0.0005969869
438209,-0.0005451549
438210,-0.0005502506
438211,-0.0004893363
438212,-0.0005169638
438213,-0.0005521799
438214,-0.0005531617
438215,-0.0005847502
438216,-0.0005111243
438217,-0.0005132143
438218,-0.0005193775
438219,-0.0005115494
438220,-0.000520449
438221,-0.0005252906
438222,-0.0005193423
438223,-0.0005498753
438224,-0.0005014424
438225,-0.0004834575
438226,-0.0004736086
438227,-0.0005381879
438228,-0.0005612245
438229,-0.0005057608
438230,-0.0005117598
438231,-0.0004997775
438232,-0.0005285062
438233,-0.0005527707
438234,-0.000544218
438235,-0.0005479772
438236,-0.0005104957
438237,-0.0005453227
438238,-0.0005533533
438239,-0.0005238876
438240,-0.0005625317
438241,-0.0005013534
438242,-0.0005440274
438243,-0.0005533533
438244,-0.0005220018
438245,-0.0005432144
438246,-0.000541007
438247,-0.0005343339
438248,-0.0005390578
438249,-0.0004969067
438250,-0.0005375664
438251,-0.0005093456
438252,-0.0005527557
438253,-0.0005578201
438254,-0.0005254245
438255,-0.0005495534
438256,-0.0005247155
438257,-0.0004999857
438258,-0.0005430268
438259,-0.0005167249
438260,-0.0005404055
438261,-0.0005051415
438262,-0.0004770806
438263,-0.0004647844
438264,-0.0005201112
438265,-0.000555498
438266,-0.0005450442
438267,-0.0004804607
438268,-0.00051466
438269,-0.0005190067
438270,-0.0004785505
438271,-0.0004763883
438272,-0.0004725002
438273,-0.0005622552
438274,-0.0005175191
438275,-0.0005094736
438276,-0.0005063787
438277,-0.0005083474
