     5.63467,    1,   26
     5.63520,   23,   31
     5.63983,    1,   26
     5.64117,    1,    2
     5.64197,    9,   30
     5.64573,   23,   31
     5.64900,    8,   22
     5.65647,   23,   31
     5.65737,    1,    7
     5.66100,    1,   26
     5.66210,    1,   26
     5.66280,    1,   26
     5.66500,    1,   26
     5.66713,    1,   26
     5.67060,   17,   25
     5.67320,    1,    7
     5.67490,    9,   30
     5.67963,    1,    7
     5.68540,    1,   26
     5.68663,    1,   26
     5.69417,    8,   22
     5.69823,    1,   26
     5.71213,    9,   30
     5.71727,    1,   26
     5.71843,    1,    7
     5.72570,    1,   26
     5.72633,    1,    7
     5.72777,    8,   22
     5.74033,    8,   22
     5.74047,    1,    7
     5.74557,    1,    7
     5.74577,    9,   30
     5.75093,    1,   26
     5.75200,    1,   26
     5.75423,    1,    7
     5.75570,   19,   25
     5.75970,    1,    7
     5.76003,    3,    5
     5.76930,    1,    7
     5.77257,    1,   26
     5.77943,    1,    7
     5.78650,    9,   30
     5.78900,    1,    7
     5.79023,    1,    2
     5.79447,    1,    7
     5.79613,    1,    7
     5.79920,    1,   26
     5.80097,    8,   22
     5.80307,    1,    7
     5.80717,    1,    7
     5.80883,    1,    7
     5.81370,   10,    3
     5.81743,    1,   26
     5.83090,    8,   22
     5.83670,    1,   26
     5.84153,    8,   22
     5.84317,    1,   26
     5.84577,    1,   26
     5.85713,    8,   22
     5.86630,    1,   26
     5.86727,    1,    7
     5.86863,    9,   30
     5.87790,    1,    7
     5.90473,    1,    7
     5.91620,    9,   30
     5.92053,    8,   22
     5.92520,    8,   22
     5.95143,    8,   22
     5.95793,    9,   30
     5.96940,    1,   26
     5.97107,    1,   26
     5.97227,    1,    7
     5.97580,    1,   26
     5.97873,    1,    7
     5.98260,    1,   26
     5.98917,    8,   22
     5.99083,    1,   26
     5.99960,    9,   30
     6.01087,    8,   22
     6.03033,   17,   25
     6.03857,    1,   26
     6.03947,    9,   30
     6.04000,    1,   26
     6.04463,    8,   22
     6.06530,    8,   22
     6.06830,   24,   31
     6.09663,    8,   22
     6.10677,    8,   22
     6.12260,    9,   30
     6.12697,    8,   22
     6.15880,    1,    7
     6.15990,    8,   22
     6.20307,    1,   26
     6.20437,    1,   26
     6.20793,    9,   30
     6.21510,   17,   25
     6.21567,    8,   22
     6.21663,    1,    7
     6.22310,    1,   26
     6.23087,    1,    2
     6.23417,    8,   22
     6.24563,    1,   26
     6.24590,    9,   30
     6.24700,    1,   26
     6.26400,    8,   22
     6.26730,    1,    2
     6.26860,   17,   25
     6.27533,   24,   31
     6.28563,    8,   22
     6.28987,    9,   30
     6.30390,    1,   26
     6.30473,    1,   26
     6.30760,    1,    7
