Frame,Whisker_Count,Filter_Type
77329,6,More_Than_5
77331,6,More_Than_5
77332,6,More_Than_5
77333,6,More_Than_5
77334,6,More_Than_5
77337,6,More_Than_5
77338,6,More_Than_5
77339,6,More_Than_5
77343,6,More_Than_5
77344,6,More_Than_5
77345,6,More_Than_5
77346,6,More_Than_5
77347,6,More_Than_5
77348,6,More_Than_5
77350,6,More_Than_5
77354,6,More_Than_5
77355,6,More_Than_5
77356,6,More_Than_5
77359,6,More_Than_5
77361,6,More_Than_5
77362,6,More_Than_5
77365,6,More_Than_5
77366,6,More_Than_5
77369,6,More_Than_5
77371,6,More_Than_5
77373,6,More_Than_5
77374,6,More_Than_5
77375,6,More_Than_5
77377,6,More_Than_5
77378,6,More_Than_5
77379,6,More_Than_5
77380,6,More_Than_5
77381,6,More_Than_5
77382,6,More_Than_5
77383,6,More_Than_5
77384,6,More_Than_5
77385,6,More_Than_5
77386,6,More_Than_5
77387,6,More_Than_5
77388,6,More_Than_5
77389,6,More_Than_5
77390,6,More_Than_5
77391,6,More_Than_5
77392,6,More_Than_5
77393,6,More_Than_5
77394,6,More_Than_5
77395,6,More_Than_5
77396,6,More_Than_5
77397,6,More_Than_5
77398,6,More_Than_5
77399,6,More_Than_5
77400,6,More_Than_5
77401,6,More_Than_5
77402,6,More_Than_5
77403,6,More_Than_5
77404,6,More_Than_5
77405,6,More_Than_5
77409,6,More_Than_5
77410,6,More_Than_5
77411,6,More_Than_5
77412,6,More_Than_5
77413,6,More_Than_5
77414,6,More_Than_5
77415,6,More_Than_5
77416,6,More_Than_5
77417,6,More_Than_5
77418,6,More_Than_5
77419,6,More_Than_5
77420,6,More_Than_5
77421,6,More_Than_5
77422,6,More_Than_5
77423,6,More_Than_5
77424,6,More_Than_5
77425,6,More_Than_5
77426,6,More_Than_5
77428,6,More_Than_5
77429,6,More_Than_5
77430,6,More_Than_5
77431,6,More_Than_5
77432,6,More_Than_5
77433,6,More_Than_5
77434,6,More_Than_5
77435,6,More_Than_5
77436,6,More_Than_5
77437,6,More_Than_5
77438,6,More_Than_5
77439,6,More_Than_5
77440,6,More_Than_5
77441,6,More_Than_5
77442,6,More_Than_5
77443,6,More_Than_5
77444,6,More_Than_5
77445,6,More_Than_5
77446,6,More_Than_5
77447,6,More_Than_5
77448,6,More_Than_5
77449,6,More_Than_5
77450,6,More_Than_5
77451,6,More_Than_5
77452,6,More_Than_5
77453,6,More_Than_5
77454,6,More_Than_5
77455,6,More_Than_5
77456,6,More_Than_5
77457,6,More_Than_5
77458,6,More_Than_5
77459,6,More_Than_5
77460,6,More_Than_5
77461,6,More_Than_5
77462,6,More_Than_5
77463,6,More_Than_5
77464,6,More_Than_5
77465,6,More_Than_5
77466,6,More_Than_5
77467,6,More_Than_5
77468,6,More_Than_5
77469,6,More_Than_5
77470,6,More_Than_5
77471,6,More_Than_5
77472,6,More_Than_5
77476,6,More_Than_5
77479,6,More_Than_5
77482,6,More_Than_5
77483,6,More_Than_5
77484,6,More_Than_5
77485,6,More_Than_5
77486,6,More_Than_5
77487,6,More_Than_5
77488,6,More_Than_5
77489,6,More_Than_5
77490,6,More_Than_5
77491,6,More_Than_5
77492,6,More_Than_5
77493,6,More_Than_5
77494,6,More_Than_5
77495,6,More_Than_5
77496,6,More_Than_5
77497,6,More_Than_5
77498,6,More_Than_5
77499,6,More_Than_5
77500,6,More_Than_5
77501,6,More_Than_5
77502,6,More_Than_5
77503,6,More_Than_5
77504,6,More_Than_5
77505,6,More_Than_5
77506,6,More_Than_5
77507,6,More_Than_5
77508,6,More_Than_5
77509,6,More_Than_5
77510,6,More_Than_5
77511,6,More_Than_5
77512,6,More_Than_5
77513,6,More_Than_5
77514,6,More_Than_5
77515,6,More_Than_5
77516,6,More_Than_5
77517,6,More_Than_5
77518,6,More_Than_5
77519,6,More_Than_5
77520,6,More_Than_5
77521,6,More_Than_5
77522,6,More_Than_5
77523,6,More_Than_5
77524,6,More_Than_5
77525,6,More_Than_5
77526,6,More_Than_5
77527,6,More_Than_5
77528,6,More_Than_5
77530,6,More_Than_5
77531,6,More_Than_5
77532,6,More_Than_5
77533,6,More_Than_5
77534,6,More_Than_5
77535,6,More_Than_5
77536,6,More_Than_5
77537,6,More_Than_5
77539,6,More_Than_5
77540,6,More_Than_5
77541,6,More_Than_5
77542,6,More_Than_5
77543,6,More_Than_5
77544,6,More_Than_5
77545,6,More_Than_5
77546,6,More_Than_5
77547,6,More_Than_5
77548,6,More_Than_5
77549,6,More_Than_5
77550,6,More_Than_5
77551,6,More_Than_5
77552,6,More_Than_5
77553,6,More_Than_5
77554,6,More_Than_5
77555,6,More_Than_5
77556,6,More_Than_5
77557,6,More_Than_5
77558,6,More_Than_5
77559,6,More_Than_5
77560,6,More_Than_5
77561,6,More_Than_5
77562,6,More_Than_5
77563,6,More_Than_5
77564,6,More_Than_5
77565,6,More_Than_5
77566,6,More_Than_5
77567,6,More_Than_5
77568,6,More_Than_5
77570,6,More_Than_5
77580,6,More_Than_5
77581,6,More_Than_5
77592,6,More_Than_5
77593,6,More_Than_5
77597,6,More_Than_5
77598,6,More_Than_5
77602,6,More_Than_5
77603,6,More_Than_5
77604,6,More_Than_5
77610,6,More_Than_5
77611,6,More_Than_5
77612,6,More_Than_5
77613,6,More_Than_5
77614,6,More_Than_5
77615,6,More_Than_5
77618,6,More_Than_5
77623,6,More_Than_5
77624,6,More_Than_5
77625,6,More_Than_5
77635,6,More_Than_5
77636,6,More_Than_5
77637,6,More_Than_5
77640,6,More_Than_5
77641,6,More_Than_5
77642,6,More_Than_5
77644,6,More_Than_5
77645,6,More_Than_5
77646,6,More_Than_5
77647,6,More_Than_5
77648,6,More_Than_5
77651,6,More_Than_5
77652,6,More_Than_5
77653,6,More_Than_5
77654,6,More_Than_5
77655,6,More_Than_5
77656,6,More_Than_5
77657,6,More_Than_5
77659,6,More_Than_5
77660,6,More_Than_5
77661,6,More_Than_5
77662,6,More_Than_5
77663,6,More_Than_5
77664,6,More_Than_5
77665,6,More_Than_5
77666,6,More_Than_5
77667,6,More_Than_5
77668,6,More_Than_5
77669,6,More_Than_5
77670,6,More_Than_5
77671,6,More_Than_5
77672,6,More_Than_5
77674,6,More_Than_5
77675,6,More_Than_5
77676,6,More_Than_5
77678,6,More_Than_5
77679,6,More_Than_5
77680,6,More_Than_5
77681,6,More_Than_5
77682,6,More_Than_5
77683,6,More_Than_5
77684,6,More_Than_5
78059,6,More_Than_5
78066,6,More_Than_5
78069,6,More_Than_5
78072,6,More_Than_5
78073,6,More_Than_5
78074,6,More_Than_5
78077,7,More_Than_5
78078,6,More_Than_5
78080,6,More_Than_5
78181,6,More_Than_5
78557,6,More_Than_5
79355,6,More_Than_5
79359,6,More_Than_5
79366,6,More_Than_5
79388,6,More_Than_5
79408,6,More_Than_5
79431,6,More_Than_5
79435,6,More_Than_5
79442,6,More_Than_5
79446,6,More_Than_5
79455,6,More_Than_5
79468,6,More_Than_5
79476,6,More_Than_5
79477,6,More_Than_5
79485,6,More_Than_5
79487,6,More_Than_5
79488,6,More_Than_5
79489,6,More_Than_5
79492,6,More_Than_5
79495,6,More_Than_5
79505,6,More_Than_5
79536,6,More_Than_5
79562,6,More_Than_5
79579,6,More_Than_5
79902,6,More_Than_5
79904,6,More_Than_5
79933,6,More_Than_5
79934,6,More_Than_5
79938,6,More_Than_5
79996,7,More_Than_5
79997,6,More_Than_5
79998,6,More_Than_5
80001,7,More_Than_5
80002,7,More_Than_5
80003,7,More_Than_5
80004,7,More_Than_5
80005,6,More_Than_5
80006,6,More_Than_5
80024,6,More_Than_5
80028,6,More_Than_5
80030,6,More_Than_5
80035,6,More_Than_5
80106,6,More_Than_5
80128,6,More_Than_5
80131,6,More_Than_5
80147,6,More_Than_5
80300,6,More_Than_5
80328,6,More_Than_5
80361,6,More_Than_5
80362,6,More_Than_5
80363,6,More_Than_5
80384,6,More_Than_5
80386,6,More_Than_5
80415,6,More_Than_5
80487,6,More_Than_5
80665,6,More_Than_5
80733,6,More_Than_5
81044,6,More_Than_5
81052,6,More_Than_5
81094,6,More_Than_5
81401,6,More_Than_5
81402,6,More_Than_5
81403,6,More_Than_5
81405,6,More_Than_5
81408,6,More_Than_5
81411,6,More_Than_5
81428,6,More_Than_5
81430,6,More_Than_5
81442,6,More_Than_5
81456,6,More_Than_5
81457,6,More_Than_5
81482,6,More_Than_5
81483,6,More_Than_5
81486,6,More_Than_5
81489,6,More_Than_5
81490,6,More_Than_5
81491,6,More_Than_5
81493,6,More_Than_5
81494,6,More_Than_5
81507,6,More_Than_5
81510,6,More_Than_5
81513,6,More_Than_5
81520,6,More_Than_5
81527,6,More_Than_5
81529,6,More_Than_5
81530,6,More_Than_5
81537,6,More_Than_5
81600,6,More_Than_5
81603,6,More_Than_5
81611,6,More_Than_5
81617,6,More_Than_5
81619,6,More_Than_5
81620,6,More_Than_5
81636,6,More_Than_5
81759,6,More_Than_5
81760,6,More_Than_5
81802,6,More_Than_5
81818,6,More_Than_5
81825,6,More_Than_5
81827,6,More_Than_5
81828,7,More_Than_5
81829,6,More_Than_5
81830,6,More_Than_5
81840,6,More_Than_5
81848,6,More_Than_5
81857,6,More_Than_5
81858,6,More_Than_5
81860,6,More_Than_5
81861,6,More_Than_5
81862,6,More_Than_5
81863,6,More_Than_5
81864,7,More_Than_5
81865,6,More_Than_5
81866,8,More_Than_5
81867,6,More_Than_5
81868,6,More_Than_5
81875,7,More_Than_5
81876,6,More_Than_5
81877,7,More_Than_5
81878,7,More_Than_5
81879,7,More_Than_5
81880,8,More_Than_5
81881,6,More_Than_5
81882,7,More_Than_5
81883,8,More_Than_5
81884,6,More_Than_5
81885,7,More_Than_5
81886,6,More_Than_5
81887,7,More_Than_5
81888,7,More_Than_5
81889,7,More_Than_5
81890,7,More_Than_5
81891,6,More_Than_5
81892,7,More_Than_5
81893,8,More_Than_5
81894,7,More_Than_5
81895,7,More_Than_5
81896,7,More_Than_5
81897,8,More_Than_5
81898,7,More_Than_5
81899,7,More_Than_5
81900,8,More_Than_5
81901,7,More_Than_5
81902,6,More_Than_5
81903,8,More_Than_5
81904,6,More_Than_5
81905,7,More_Than_5
81906,6,More_Than_5
81907,6,More_Than_5
81908,6,More_Than_5
81909,6,More_Than_5
81910,6,More_Than_5
81911,6,More_Than_5
81912,6,More_Than_5
81913,6,More_Than_5
81914,6,More_Than_5
81915,6,More_Than_5
81916,6,More_Than_5
81919,6,More_Than_5
81920,6,More_Than_5
81921,7,More_Than_5
81922,8,More_Than_5
81923,7,More_Than_5
81924,8,More_Than_5
81925,10,More_Than_5
81926,8,More_Than_5
81927,9,More_Than_5
81928,8,More_Than_5
81929,8,More_Than_5
81930,7,More_Than_5
81931,7,More_Than_5
81932,8,More_Than_5
81933,7,More_Than_5
81934,6,More_Than_5
81935,6,More_Than_5
81936,7,More_Than_5
81937,7,More_Than_5
81938,6,More_Than_5
81939,7,More_Than_5
81940,6,More_Than_5
81943,6,More_Than_5
81944,6,More_Than_5
81951,6,More_Than_5
81952,6,More_Than_5
81954,6,More_Than_5
81955,6,More_Than_5
81956,6,More_Than_5
81957,7,More_Than_5
81958,7,More_Than_5
81959,7,More_Than_5
81960,6,More_Than_5
81972,8,More_Than_5
81973,6,More_Than_5
81974,6,More_Than_5
81975,7,More_Than_5
81976,6,More_Than_5
81977,6,More_Than_5
81979,6,More_Than_5
81980,6,More_Than_5
81981,6,More_Than_5
81982,6,More_Than_5
81983,6,More_Than_5
81984,6,More_Than_5
81985,7,More_Than_5
81992,6,More_Than_5
81993,6,More_Than_5
81995,6,More_Than_5
81999,6,More_Than_5
82000,6,More_Than_5
82006,6,More_Than_5
82007,6,More_Than_5
82013,6,More_Than_5
82014,6,More_Than_5
82015,6,More_Than_5
82016,6,More_Than_5
82018,6,More_Than_5
82019,6,More_Than_5
82020,6,More_Than_5
82021,6,More_Than_5
82022,6,More_Than_5
82023,6,More_Than_5
82041,6,More_Than_5
82047,6,More_Than_5
82053,6,More_Than_5
82056,6,More_Than_5
82058,6,More_Than_5
82105,6,More_Than_5
82106,6,More_Than_5
82124,6,More_Than_5
82181,6,More_Than_5
82185,6,More_Than_5
82186,6,More_Than_5
82187,6,More_Than_5
82188,6,More_Than_5
82191,6,More_Than_5
82192,6,More_Than_5
82195,6,More_Than_5
82201,6,More_Than_5
82221,6,More_Than_5
82222,6,More_Than_5
82224,6,More_Than_5
82227,6,More_Than_5
82232,6,More_Than_5
82238,6,More_Than_5
82275,6,More_Than_5
82276,6,More_Than_5
82305,6,More_Than_5
82313,6,More_Than_5
82356,6,More_Than_5
82393,6,More_Than_5
82396,6,More_Than_5
82398,6,More_Than_5
82403,6,More_Than_5
82414,6,More_Than_5
82416,6,More_Than_5
82417,6,More_Than_5
82443,6,More_Than_5
82448,6,More_Than_5
82481,6,More_Than_5
82505,6,More_Than_5
82517,6,More_Than_5
82546,6,More_Than_5
82550,6,More_Than_5
82551,6,More_Than_5
82564,6,More_Than_5
82591,6,More_Than_5
82592,6,More_Than_5
82604,6,More_Than_5
82610,6,More_Than_5
82624,6,More_Than_5
82626,6,More_Than_5
82642,6,More_Than_5
82666,6,More_Than_5
82668,6,More_Than_5
82828,6,More_Than_5
82915,6,More_Than_5
83033,6,More_Than_5
83064,6,More_Than_5
83073,6,More_Than_5
83086,6,More_Than_5
83091,6,More_Than_5
83098,6,More_Than_5
83099,6,More_Than_5
83109,6,More_Than_5
83127,6,More_Than_5
83136,6,More_Than_5
83138,6,More_Than_5
83140,6,More_Than_5
83156,6,More_Than_5
83157,6,More_Than_5
83167,6,More_Than_5
83168,6,More_Than_5
83169,6,More_Than_5
83202,6,More_Than_5
83204,6,More_Than_5
83214,6,More_Than_5
83223,6,More_Than_5
83238,6,More_Than_5
83267,6,More_Than_5
83271,6,More_Than_5
83274,6,More_Than_5
83280,6,More_Than_5
83281,6,More_Than_5
83303,6,More_Than_5
83313,4,Less_Than_5
83314,4,Less_Than_5
83315,4,Less_Than_5
83316,4,Less_Than_5
83318,4,Less_Than_5
83319,4,Less_Than_5
83320,4,Less_Than_5
83321,4,Less_Than_5
83322,4,Less_Than_5
83323,4,Less_Than_5
83324,4,Less_Than_5
83325,4,Less_Than_5
83326,4,Less_Than_5
83327,4,Less_Than_5
83331,4,Less_Than_5
83332,4,Less_Than_5
83333,4,Less_Than_5
83335,4,Less_Than_5
83337,6,More_Than_5
83340,6,More_Than_5
83341,6,More_Than_5
83342,6,More_Than_5
83343,6,More_Than_5
83344,6,More_Than_5
83345,6,More_Than_5
83346,6,More_Than_5
83347,6,More_Than_5
83348,6,More_Than_5
83349,6,More_Than_5
83350,6,More_Than_5
83355,6,More_Than_5
83484,6,More_Than_5
83560,6,More_Than_5
83561,6,More_Than_5
83567,6,More_Than_5
83580,6,More_Than_5
83588,6,More_Than_5
83596,6,More_Than_5
83598,6,More_Than_5
83663,6,More_Than_5
83667,6,More_Than_5
83687,6,More_Than_5
83688,6,More_Than_5
83690,6,More_Than_5
83691,6,More_Than_5
83692,6,More_Than_5
83693,6,More_Than_5
83694,6,More_Than_5
83695,6,More_Than_5
83696,6,More_Than_5
83697,6,More_Than_5
83698,6,More_Than_5
83699,6,More_Than_5
83701,6,More_Than_5
83702,6,More_Than_5
83703,6,More_Than_5
83704,6,More_Than_5
83705,6,More_Than_5
83706,6,More_Than_5
83707,6,More_Than_5
83708,6,More_Than_5
83709,6,More_Than_5
83711,6,More_Than_5
83712,7,More_Than_5
83713,6,More_Than_5
83714,8,More_Than_5
83715,6,More_Than_5
83716,6,More_Than_5
83717,6,More_Than_5
83718,6,More_Than_5
83719,6,More_Than_5
83720,7,More_Than_5
83721,6,More_Than_5
83722,6,More_Than_5
83723,6,More_Than_5
83724,6,More_Than_5
83725,6,More_Than_5
83726,6,More_Than_5
83727,6,More_Than_5
83728,6,More_Than_5
83729,6,More_Than_5
83730,7,More_Than_5
83731,7,More_Than_5
83732,6,More_Than_5
83733,6,More_Than_5
83734,6,More_Than_5
83735,6,More_Than_5
83736,6,More_Than_5
83737,6,More_Than_5
83738,6,More_Than_5
83739,6,More_Than_5
83740,6,More_Than_5
83741,6,More_Than_5
83742,6,More_Than_5
83743,6,More_Than_5
83744,6,More_Than_5
83745,6,More_Than_5
83746,6,More_Than_5
83747,7,More_Than_5
83748,6,More_Than_5
83749,6,More_Than_5
83751,6,More_Than_5
83752,6,More_Than_5
83753,6,More_Than_5
83754,6,More_Than_5
83755,6,More_Than_5
83756,7,More_Than_5
83757,6,More_Than_5
83758,6,More_Than_5
83759,6,More_Than_5
83760,6,More_Than_5
83761,6,More_Than_5
83762,6,More_Than_5
83763,6,More_Than_5
83764,6,More_Than_5
83765,6,More_Than_5
83766,6,More_Than_5
83767,6,More_Than_5
83768,6,More_Than_5
83769,6,More_Than_5
83770,6,More_Than_5
83771,6,More_Than_5
83772,6,More_Than_5
83773,6,More_Than_5
83774,6,More_Than_5
83775,6,More_Than_5
83776,6,More_Than_5
83777,6,More_Than_5
83778,6,More_Than_5
83779,6,More_Than_5
83780,6,More_Than_5
83781,6,More_Than_5
83782,7,More_Than_5
83783,6,More_Than_5
83784,6,More_Than_5
83785,7,More_Than_5
83786,6,More_Than_5
83787,6,More_Than_5
83789,6,More_Than_5
83790,7,More_Than_5
83791,6,More_Than_5
83792,6,More_Than_5
83793,6,More_Than_5
83794,6,More_Than_5
83795,7,More_Than_5
83796,7,More_Than_5
83797,7,More_Than_5
83798,6,More_Than_5
83799,6,More_Than_5
83800,6,More_Than_5
83801,6,More_Than_5
83802,6,More_Than_5
83803,6,More_Than_5
83804,7,More_Than_5
83805,6,More_Than_5
83806,6,More_Than_5
83807,6,More_Than_5
83808,6,More_Than_5
83809,6,More_Than_5
83810,7,More_Than_5
83812,6,More_Than_5
83813,6,More_Than_5
83814,6,More_Than_5
83815,6,More_Than_5
83816,6,More_Than_5
83817,6,More_Than_5
83818,6,More_Than_5
83819,6,More_Than_5
83820,6,More_Than_5
83821,6,More_Than_5
83822,6,More_Than_5
83824,6,More_Than_5
83825,6,More_Than_5
83826,6,More_Than_5
83827,7,More_Than_5
83828,7,More_Than_5
83829,6,More_Than_5
83830,8,More_Than_5
83831,7,More_Than_5
83832,6,More_Than_5
83833,7,More_Than_5
83834,6,More_Than_5
83835,6,More_Than_5
83836,6,More_Than_5
83837,6,More_Than_5
83838,7,More_Than_5
83839,6,More_Than_5
83840,6,More_Than_5
83841,6,More_Than_5
83842,6,More_Than_5
83843,6,More_Than_5
83844,6,More_Than_5
83845,6,More_Than_5
83846,6,More_Than_5
83847,6,More_Than_5
83848,6,More_Than_5
83849,6,More_Than_5
83850,6,More_Than_5
83851,6,More_Than_5
83852,6,More_Than_5
83853,6,More_Than_5
83854,6,More_Than_5
83855,6,More_Than_5
83856,6,More_Than_5
83857,6,More_Than_5
83858,6,More_Than_5
83859,6,More_Than_5
83860,6,More_Than_5
83861,6,More_Than_5
83862,6,More_Than_5
83863,6,More_Than_5
83864,6,More_Than_5
83865,6,More_Than_5
83866,7,More_Than_5
83867,6,More_Than_5
83868,6,More_Than_5
83869,6,More_Than_5
83870,7,More_Than_5
83871,6,More_Than_5
83872,8,More_Than_5
83873,7,More_Than_5
83874,7,More_Than_5
83875,6,More_Than_5
83876,6,More_Than_5
83877,6,More_Than_5
83878,6,More_Than_5
83879,6,More_Than_5
83880,6,More_Than_5
83881,6,More_Than_5
83882,6,More_Than_5
83883,6,More_Than_5
83884,6,More_Than_5
83885,6,More_Than_5
83886,6,More_Than_5
83887,7,More_Than_5
83888,6,More_Than_5
83889,7,More_Than_5
83890,6,More_Than_5
83891,6,More_Than_5
83892,6,More_Than_5
83893,6,More_Than_5
83894,6,More_Than_5
83895,6,More_Than_5
83896,6,More_Than_5
83897,6,More_Than_5
83898,6,More_Than_5
83899,6,More_Than_5
83900,6,More_Than_5
83901,6,More_Than_5
83902,6,More_Than_5
83903,6,More_Than_5
83904,6,More_Than_5
83905,6,More_Than_5
83906,6,More_Than_5
83907,6,More_Than_5
83908,7,More_Than_5
83909,6,More_Than_5
83910,6,More_Than_5
83911,6,More_Than_5
83912,6,More_Than_5
83913,6,More_Than_5
83914,6,More_Than_5
83915,6,More_Than_5
83916,7,More_Than_5
83917,7,More_Than_5
83918,6,More_Than_5
83919,6,More_Than_5
83920,6,More_Than_5
83921,7,More_Than_5
83922,7,More_Than_5
83923,7,More_Than_5
83924,7,More_Than_5
83925,6,More_Than_5
83926,6,More_Than_5
83927,6,More_Than_5
83928,7,More_Than_5
83929,6,More_Than_5
83930,6,More_Than_5
83931,7,More_Than_5
83932,7,More_Than_5
83933,7,More_Than_5
83934,7,More_Than_5
83935,6,More_Than_5
83936,6,More_Than_5
83937,7,More_Than_5
83938,6,More_Than_5
83939,6,More_Than_5
83940,6,More_Than_5
83941,6,More_Than_5
83942,6,More_Than_5
83943,7,More_Than_5
83944,6,More_Than_5
83945,6,More_Than_5
83946,6,More_Than_5
83947,6,More_Than_5
83948,6,More_Than_5
83949,6,More_Than_5
83950,6,More_Than_5
83951,6,More_Than_5
83952,6,More_Than_5
83953,6,More_Than_5
83954,6,More_Than_5
83955,6,More_Than_5
83956,6,More_Than_5
83957,6,More_Than_5
83958,6,More_Than_5
83959,6,More_Than_5
83960,6,More_Than_5
83961,6,More_Than_5
83962,6,More_Than_5
83963,6,More_Than_5
83964,7,More_Than_5
83965,6,More_Than_5
83966,6,More_Than_5
83967,7,More_Than_5
83968,6,More_Than_5
83969,6,More_Than_5
83970,6,More_Than_5
83971,6,More_Than_5
83972,6,More_Than_5
83973,7,More_Than_5
83974,7,More_Than_5
83975,6,More_Than_5
83976,6,More_Than_5
83977,6,More_Than_5
83978,7,More_Than_5
83979,6,More_Than_5
83980,6,More_Than_5
83981,6,More_Than_5
83982,6,More_Than_5
83983,6,More_Than_5
83984,6,More_Than_5
83985,6,More_Than_5
83986,6,More_Than_5
83987,6,More_Than_5
83988,6,More_Than_5
83989,7,More_Than_5
83990,6,More_Than_5
83991,7,More_Than_5
83992,6,More_Than_5
83993,7,More_Than_5
83994,7,More_Than_5
83995,6,More_Than_5
83996,6,More_Than_5
83997,6,More_Than_5
83998,6,More_Than_5
83999,7,More_Than_5
84000,6,More_Than_5
84001,6,More_Than_5
84002,6,More_Than_5
84003,6,More_Than_5
84004,6,More_Than_5
84005,6,More_Than_5
84006,6,More_Than_5
84007,7,More_Than_5
84008,7,More_Than_5
84009,7,More_Than_5
84010,6,More_Than_5
84011,6,More_Than_5
84012,6,More_Than_5
84013,6,More_Than_5
84014,7,More_Than_5
84015,7,More_Than_5
84016,6,More_Than_5
84017,6,More_Than_5
84018,6,More_Than_5
84019,6,More_Than_5
84020,6,More_Than_5
84021,6,More_Than_5
84022,6,More_Than_5
84023,6,More_Than_5
84024,6,More_Than_5
84025,6,More_Than_5
84026,6,More_Than_5
84027,6,More_Than_5
84028,6,More_Than_5
84029,6,More_Than_5
84030,6,More_Than_5
84031,6,More_Than_5
84032,6,More_Than_5
84033,6,More_Than_5
84034,6,More_Than_5
84035,6,More_Than_5
84036,6,More_Than_5
84037,6,More_Than_5
84038,6,More_Than_5
84039,6,More_Than_5
84040,6,More_Than_5
84041,6,More_Than_5
84042,6,More_Than_5
84043,6,More_Than_5
84044,6,More_Than_5
84045,7,More_Than_5
84046,7,More_Than_5
84047,7,More_Than_5
84048,6,More_Than_5
84049,6,More_Than_5
84050,6,More_Than_5
84051,6,More_Than_5
84052,6,More_Than_5
84053,7,More_Than_5
84054,6,More_Than_5
84055,7,More_Than_5
84056,6,More_Than_5
84057,6,More_Than_5
84058,6,More_Than_5
84059,7,More_Than_5
84060,8,More_Than_5
84061,8,More_Than_5
84062,7,More_Than_5
84063,8,More_Than_5
84064,7,More_Than_5
84065,8,More_Than_5
84066,7,More_Than_5
84067,7,More_Than_5
84068,8,More_Than_5
84069,7,More_Than_5
84070,8,More_Than_5
84071,7,More_Than_5
84072,7,More_Than_5
84073,6,More_Than_5
84074,6,More_Than_5
84075,6,More_Than_5
84076,6,More_Than_5
84077,6,More_Than_5
84078,7,More_Than_5
84079,7,More_Than_5
84080,6,More_Than_5
84081,6,More_Than_5
84082,6,More_Than_5
84083,6,More_Than_5
84084,6,More_Than_5
84085,6,More_Than_5
84086,7,More_Than_5
84087,6,More_Than_5
84088,6,More_Than_5
84089,6,More_Than_5
84090,6,More_Than_5
84091,6,More_Than_5
84092,6,More_Than_5
84093,6,More_Than_5
84094,6,More_Than_5
84095,6,More_Than_5
84096,6,More_Than_5
84097,6,More_Than_5
84098,6,More_Than_5
84099,7,More_Than_5
84100,7,More_Than_5
84101,7,More_Than_5
84102,7,More_Than_5
84103,8,More_Than_5
84104,7,More_Than_5
84105,7,More_Than_5
84106,9,More_Than_5
84107,8,More_Than_5
84108,8,More_Than_5
84109,8,More_Than_5
84110,8,More_Than_5
84111,7,More_Than_5
84112,7,More_Than_5
84113,6,More_Than_5
84114,6,More_Than_5
84115,6,More_Than_5
84116,6,More_Than_5
84117,6,More_Than_5
84118,7,More_Than_5
84119,6,More_Than_5
84120,6,More_Than_5
84121,6,More_Than_5
84122,7,More_Than_5
84123,6,More_Than_5
84124,6,More_Than_5
84125,6,More_Than_5
84126,6,More_Than_5
84127,6,More_Than_5
84128,6,More_Than_5
84129,6,More_Than_5
84130,6,More_Than_5
84131,6,More_Than_5
84132,6,More_Than_5
84133,6,More_Than_5
84134,7,More_Than_5
84135,6,More_Than_5
84136,6,More_Than_5
84137,6,More_Than_5
84138,6,More_Than_5
84139,6,More_Than_5
84140,6,More_Than_5
84141,6,More_Than_5
84142,6,More_Than_5
84143,8,More_Than_5
84144,6,More_Than_5
84145,6,More_Than_5
84146,6,More_Than_5
84147,6,More_Than_5
84150,6,More_Than_5
84151,6,More_Than_5
84152,6,More_Than_5
84153,6,More_Than_5
84155,6,More_Than_5
84159,6,More_Than_5
84160,6,More_Than_5
84161,6,More_Than_5
84162,6,More_Than_5
84163,6,More_Than_5
84164,6,More_Than_5
84166,6,More_Than_5
84167,6,More_Than_5
84168,6,More_Than_5
84169,6,More_Than_5
84170,6,More_Than_5
84171,6,More_Than_5
84172,6,More_Than_5
84173,6,More_Than_5
84176,6,More_Than_5
84177,6,More_Than_5
84178,6,More_Than_5
84179,6,More_Than_5
84180,6,More_Than_5
84181,7,More_Than_5
84183,6,More_Than_5
84184,7,More_Than_5
84185,7,More_Than_5
84186,7,More_Than_5
84187,6,More_Than_5
84188,7,More_Than_5
84189,7,More_Than_5
84190,6,More_Than_5
84191,6,More_Than_5
84192,6,More_Than_5
84193,7,More_Than_5
84194,7,More_Than_5
84195,7,More_Than_5
84196,7,More_Than_5
84197,7,More_Than_5
84198,7,More_Than_5
84199,6,More_Than_5
84200,7,More_Than_5
84201,7,More_Than_5
84202,7,More_Than_5
84203,6,More_Than_5
84204,6,More_Than_5
84205,7,More_Than_5
84206,7,More_Than_5
84238,6,More_Than_5
84239,6,More_Than_5
84255,6,More_Than_5
84256,6,More_Than_5
84259,6,More_Than_5
84261,6,More_Than_5
84262,6,More_Than_5
84263,6,More_Than_5
84264,6,More_Than_5
84265,6,More_Than_5
84266,6,More_Than_5
84267,6,More_Than_5
84269,6,More_Than_5
84270,6,More_Than_5
84271,6,More_Than_5
84272,6,More_Than_5
84273,6,More_Than_5
84274,7,More_Than_5
84275,6,More_Than_5
84276,6,More_Than_5
84277,6,More_Than_5
84278,6,More_Than_5
84279,6,More_Than_5
84280,6,More_Than_5
84281,6,More_Than_5
84282,6,More_Than_5
84283,6,More_Than_5
84284,6,More_Than_5
84285,6,More_Than_5
84286,6,More_Than_5
84287,6,More_Than_5
84288,6,More_Than_5
84323,6,More_Than_5
84324,6,More_Than_5
84325,6,More_Than_5
84326,6,More_Than_5
